ts,equity,position,action,pending_signal_ts,regime_ok,ret_8h,ret_24h,width_24h,ema_gap,date_sgt
2026-05-05 21:00:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0015828633143171178,2026-05-06
2026-05-05 21:15:00+00:00,10000.0,0.0,HOLD,,False,,,,0.001585964682530694,2026-05-06
2026-05-05 21:30:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0015012542196197742,2026-05-06
2026-05-05 21:45:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0013409661730841016,2026-05-06
2026-05-05 22:00:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0012261249285239195,2026-05-06
2026-05-05 22:15:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0011011601753072586,2026-05-06
2026-05-05 22:30:00+00:00,10000.0,0.0,HOLD,,False,,,,0.0010294156766865736,2026-05-06
2026-05-05 22:45:00+00:00,10000.0,0.0,HOLD,,False,-0.002619864658801707,,,0.0006447813672614267,2026-05-06
2026-05-05 23:00:00+00:00,10000.0,0.0,HOLD,,False,-0.002551544521007254,,,0.00038439749113416966,2026-05-06
2026-05-05 23:15:00+00:00,10000.0,0.0,HOLD,,False,-0.004212742257215352,,,0.00022785770898026136,2026-05-06
2026-05-05 23:30:00+00:00,10000.0,0.0,HOLD,,False,-0.008880110538556751,,,-0.0001642385846131189,2026-05-06
2026-05-05 23:45:00+00:00,10000.0,0.0,HOLD,,False,-0.008601183107016519,,,-0.0004761682355214347,2026-05-06
2026-05-06 00:00:00+00:00,10000.0,0.0,HOLD,,False,-0.007691864025318851,,,-0.0007617395855057385,2026-05-06
2026-05-06 00:15:00+00:00,10000.0,0.0,HOLD,,False,-0.003551448710987448,,,-0.0008153108180110058,2026-05-06
2026-05-06 00:30:00+00:00,10000.0,0.0,HOLD,,False,-0.006129940482554663,,,-0.0010457258441310957,2026-05-06
2026-05-06 00:45:00+00:00,10000.0,0.0,HOLD,,False,-0.0021856588200156457,,,-0.0012604816552690412,2026-05-06
2026-05-06 01:00:00+00:00,10000.0,0.0,HOLD,,False,-0.003325509810992333,,,-0.0013450063143265467,2026-05-06
2026-05-06 01:15:00+00:00,10000.0,0.0,HOLD,,False,-0.002016511029909296,,,-0.0013112470159489797,2026-05-06
2026-05-06 01:30:00+00:00,10000.0,0.0,HOLD,,False,-0.002156811900194344,,,-0.0012164524720928993,2026-05-06
2026-05-06 01:45:00+00:00,10000.0,0.0,HOLD,,False,0.00018707600208744957,,,-0.0010750824870453535,2026-05-06
2026-05-06 02:00:00+00:00,10000.0,0.0,HOLD,,False,0.0020535903358136487,,,-0.0008520287217608224,2026-05-06
2026-05-06 02:15:00+00:00,10000.0,0.0,HOLD,,False,-0.002912315266101362,,,-0.0007402438014203483,2026-05-06
2026-05-06 02:30:00+00:00,10000.0,0.0,HOLD,,False,-0.003931823820882863,,,-0.0007831511201881192,2026-05-06
2026-05-06 02:45:00+00:00,10000.0,0.0,HOLD,,False,-0.003758526343440094,,,-0.0007648851211040641,2026-05-06
2026-05-06 03:00:00+00:00,10000.0,0.0,HOLD,,False,-0.0017688881905538745,,,-0.0006253081471555566,2026-05-06
2026-05-06 03:15:00+00:00,10000.0,0.0,HOLD,,False,-0.0006964224520704665,,,-0.00047053824374720943,2026-05-06
2026-05-06 03:30:00+00:00,10000.0,0.0,HOLD,,False,0.0010639342250582384,,,-0.00016659020476705866,2026-05-06
2026-05-06 03:45:00+00:00,10000.0,0.0,HOLD,,False,-0.001371125253946226,,,4.0823757150088014e-05,2026-05-06
2026-05-06 04:00:00+00:00,10000.0,0.0,HOLD,,False,-0.00022684245117365887,,,0.00024982882690727237,2026-05-06
2026-05-06 04:15:00+00:00,10000.0,0.0,HOLD,,False,-0.001306829316088498,,,0.000436054142067821,2026-05-06
2026-05-06 04:30:00+00:00,10000.0,0.0,HOLD,,False,-0.0015311098706286552,,,0.0004773335504280052,2026-05-06
2026-05-06 04:45:00+00:00,10000.0,0.0,HOLD,,False,-0.0031221664011763517,,,0.0004893022920162693,2026-05-06
2026-05-06 05:00:00+00:00,10000.0,0.0,HOLD,,False,-0.0039469556607749645,,,0.00044440125172595657,2026-05-06
2026-05-06 05:15:00+00:00,10000.0,0.0,HOLD,,False,-0.0037467009409063445,,,0.00036362228415920406,2026-05-06
2026-05-06 05:30:00+00:00,10000.0,0.0,HOLD,,False,-0.0025899259372056394,,,0.000281884981838898,2026-05-06
2026-05-06 05:45:00+00:00,10000.0,0.0,HOLD,,False,-0.002456818162255736,,,0.00013640690763616625,2026-05-06
2026-05-06 06:00:00+00:00,10000.0,0.0,HOLD,,False,-0.001050842333091162,,,0.00012614642093877748,2026-05-06
2026-05-06 06:15:00+00:00,10000.0,0.0,HOLD,,False,-0.0015024023684352406,,,6.790518125043832e-05,2026-05-06
2026-05-06 06:30:00+00:00,10000.0,0.0,HOLD,,False,-0.0007224483627573663,,,0.00010654929787023981,2026-05-06
2026-05-06 06:45:00+00:00,10000.0,0.0,HOLD,,False,0.005602984635941777,,,0.00021478737206770404,2026-05-06
2026-05-06 07:00:00+00:00,10000.0,0.0,HOLD,,False,0.004378569922061537,,,0.00031135778862467767,2026-05-06
2026-05-06 07:15:00+00:00,10000.0,0.0,HOLD,,False,0.0030109201293071486,,,0.00038251567695790634,2026-05-06
2026-05-06 07:30:00+00:00,10000.0,0.0,HOLD,,False,0.00822736269173685,,,0.0005123207323638468,2026-05-06
2026-05-06 07:45:00+00:00,10000.0,0.0,HOLD,,False,0.006156026018760974,,,0.0005266869022200193,2026-05-06
2026-05-06 08:00:00+00:00,10000.0,0.0,HOLD,,False,0.005829692352022464,,,0.0005032845935684094,2026-05-06
2026-05-06 08:15:00+00:00,10000.0,0.0,HOLD,,False,0.004846247825599059,,,0.0006149255882206273,2026-05-06
2026-05-06 08:30:00+00:00,10000.0,0.0,HOLD,,False,0.008143703097352128,,,0.0007287234272459475,2026-05-06
2026-05-06 08:45:00+00:00,10000.0,0.0,HOLD,,False,0.01008644285606497,,,0.0009301698616330789,2026-05-06
2026-05-06 09:00:00+00:00,10000.0,0.0,HOLD,,False,0.011399040509752378,,,0.0012853383125079887,2026-05-06
2026-05-06 09:15:00+00:00,10000.0,0.0,HOLD,,False,0.008028098344204704,,,0.0014866580731749401,2026-05-06
2026-05-06 09:30:00+00:00,10000.0,0.0,HOLD,,False,0.0066531518105883425,,,0.0016339539194389907,2026-05-06
2026-05-06 09:45:00+00:00,10000.0,0.0,HOLD,,False,0.00884507097714149,,,0.001949031405086732,2026-05-06
2026-05-06 10:00:00+00:00,10000.0,0.0,HOLD,,False,0.00698976783502725,,,0.0021992594877724425,2026-05-06
2026-05-06 10:15:00+00:00,10000.0,0.0,HOLD,,False,0.008836285118450693,,,0.002439870089127938,2026-05-06
2026-05-06 10:30:00+00:00,10000.0,0.0,HOLD,,False,0.013019699725622003,,,0.002758733781552003,2026-05-06
2026-05-06 10:45:00+00:00,10000.0,0.0,HOLD,,False,0.012775698942484315,,,0.003067572446132205,2026-05-06
2026-05-06 11:00:00+00:00,10000.0,0.0,HOLD,,False,0.011345372266184706,,,0.003361136870713155,2026-05-06
2026-05-06 11:15:00+00:00,10000.0,0.0,HOLD,,False,0.012543111183219047,,,0.0037126442233190726,2026-05-06
2026-05-06 11:30:00+00:00,10000.0,0.0,HOLD,,False,0.013071134282215402,,,0.004209340959018926,2026-05-06
2026-05-06 11:45:00+00:00,10000.0,0.0,HOLD,,False,0.011744799686870921,,,0.0044883689807746485,2026-05-06
2026-05-06 12:00:00+00:00,10000.0,0.0,HOLD,,False,0.011645177155093611,,,0.004739814382648033,2026-05-06
2026-05-06 12:15:00+00:00,10000.0,0.0,HOLD,,False,0.007464928815213767,,,0.004688854785459329,2026-05-06
2026-05-06 12:30:00+00:00,10000.0,0.0,HOLD,,False,0.011876925269737493,,,0.004783112845844428,2026-05-06
2026-05-06 12:45:00+00:00,10000.0,0.0,HOLD,,False,0.011720209648553581,,,0.004818009278787949,2026-05-06
2026-05-06 13:00:00+00:00,10000.0,0.0,HOLD,,False,0.0111078168077543,,,0.004741351401736038,2026-05-06
2026-05-06 13:15:00+00:00,10000.0,0.0,HOLD,,False,0.010307400080509233,,,0.004569595866372733,2026-05-06
2026-05-06 13:30:00+00:00,10000.0,0.0,HOLD,,False,0.008496675695641498,,,0.004282943267142514,2026-05-06
2026-05-06 13:45:00+00:00,10000.0,0.0,HOLD,,False,0.009251167027632734,,,0.003992269316467345,2026-05-06
2026-05-06 14:00:00+00:00,10000.0,0.0,HOLD,,False,0.004223785584747564,,,0.0035314933899190937,2026-05-06
2026-05-06 14:15:00+00:00,10000.0,0.0,HOLD,,False,0.0023850508901153145,,,0.0029545449612740082,2026-05-06
2026-05-06 14:30:00+00:00,10000.0,0.0,HOLD,,False,0.0029017190226126033,,0.026998978316503663,0.002561864603751296,2026-05-06
2026-05-06 14:45:00+00:00,10000.0,0.0,HOLD,,True,0.004939308644158702,0.00792241160574192,0.026998978316503663,0.0024113600875035335,2026-05-06
2026-05-06 15:00:00+00:00,10000.0,0.0,HOLD,,True,0.0004899811744076832,0.0023067241932923643,0.026998978316503663,0.0019980497452047885,2026-05-06
2026-05-06 15:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0005662305504106069,-0.0017800492181769823,0.026998978316503663,0.0015520878117059045,2026-05-06
2026-05-06 15:30:00+00:00,10000.0,0.0,HOLD,,True,0.001358197217106616,0.000631403690094734,0.026998978316503663,0.0013450743996368253,2026-05-06
2026-05-06 15:45:00+00:00,10000.0,0.0,HOLD,,True,0.002446607191132877,-5.761088870304132e-05,0.026998978316503663,0.0011301411930095817,2026-05-06
2026-05-06 16:00:00+00:00,10000.0,0.0,HOLD,,True,0.00397254261169766,0.0020579540476164393,0.026998978316503663,0.0009991096053594273,2026-05-07
2026-05-06 16:15:00+00:00,10000.0,0.0,HOLD,,True,0.0024917982907073366,0.003772569696106176,0.026998978316503663,0.0009226641172197514,2026-05-07
2026-05-06 16:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0009088578686117232,0.0010531994774556352,0.026998978316503663,0.0006589964848078278,2026-05-07
2026-05-06 16:45:00+00:00,10000.0,0.0,HOLD,,True,-0.00034897987671822506,0.007527009115345207,0.026998978316503663,0.0005647588827704109,2026-05-07
2026-05-06 17:00:00+00:00,10000.0,0.0,HOLD,,True,-0.004008370816423246,0.003995042504249202,0.026998978316503663,0.0004325194933898491,2026-05-07
2026-05-06 17:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0017342107934442685,0.004250790487087652,0.026998978316503663,0.00035305331937429685,2026-05-07
2026-05-06 17:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0038074357556389105,0.000657489667580613,0.026998978316503663,0.00012879730821335755,2026-05-07
2026-05-06 17:45:00+00:00,10000.0,0.0,HOLD,,True,-0.005937714979922903,0.003042446560263201,0.026998978316503663,-1.129267311505977e-05,2026-05-07
2026-05-06 18:00:00+00:00,10000.0,0.0,HOLD,,True,-0.006805817033576411,0.0021902501243480366,0.026998978316503663,-0.00020737400499704073,2026-05-07
2026-05-06 18:15:00+00:00,10000.0,0.0,HOLD,,True,-0.006834421385250811,-0.000976496609863764,0.026998978316503663,-0.00035172901249402866,2026-05-07
2026-05-06 18:30:00+00:00,10000.0,0.0,HOLD,,True,-0.008858369558469192,9.82648877445591e-05,0.026998978316503663,-0.0004889929203679699,2026-05-07
2026-05-06 18:45:00+00:00,10000.0,0.0,HOLD,,True,-0.010551248923342027,-0.0016767299102348199,0.026998978316503663,-0.0006758012579609618,2026-05-07
2026-05-06 19:00:00+00:00,10000.0,0.0,HOLD,,True,-0.01145520360010266,-0.0020082589033630915,0.026998978316503663,-0.0008613272683778428,2026-05-07
2026-05-06 19:15:00+00:00,10000.0,0.0,HOLD,,False,-0.014297176859889182,-0.0026284727467908997,0.026998978316503663,-0.0010960073303333262,2026-05-07
2026-05-06 19:30:00+00:00,10000.0,0.0,HOLD,,False,-0.016455114165748963,-0.00253896183580804,0.026998978316503663,-0.0012359957889783724,2026-05-07
2026-05-06 19:45:00+00:00,10000.0,0.0,HOLD,,False,-0.012908530617739555,-0.0026846607966005687,0.026998978316503663,-0.0012707294885830889,2026-05-07
2026-05-06 20:00:00+00:00,10000.0,0.0,HOLD,,False,-0.012958656925952883,-0.0016908958928028017,0.026998978316503663,-0.0012789388943447166,2026-05-07
2026-05-06 20:15:00+00:00,10000.0,0.0,HOLD,,True,-0.006855751673767507,-0.0007495590828924259,0.026998978316503663,-0.0011516819148706947,2026-05-07
2026-05-06 20:30:00+00:00,10000.0,0.0,HOLD,,True,-0.010218417924185763,3.68055257360389e-06,0.026998978316503663,-0.0010957027069745662,2026-05-07
2026-05-06 20:45:00+00:00,10000.0,0.0,HOLD,,False,-0.012057048647348245,-0.00359882367356934,0.026998978316503663,-0.0011915234391565166,2026-05-07
2026-05-06 21:00:00+00:00,10000.0,0.0,HOLD,,True,-0.009849369737674585,-0.002802448803536861,0.026998978316503663,-0.0012240265569503084,2026-05-07
2026-05-06 21:15:00+00:00,10000.0,0.0,HOLD,,True,-0.00896915080016858,-0.0025055679287303567,0.026998978316503663,-0.0012826822174464292,2026-05-07
2026-05-06 21:30:00+00:00,10000.0,0.0,HOLD,,True,-0.006171400108167413,-0.00032297322023933095,0.026998978316503663,-0.001275999634284375,2026-05-07
2026-05-06 21:45:00+00:00,10000.0,0.0,HOLD,,True,-0.004272345539685807,0.002470344188174156,0.026998978316503663,-0.001173449291654638,2026-05-07
2026-05-06 22:00:00+00:00,10000.0,0.0,HOLD,,True,-0.0015498443417204522,0.0016137496881272195,0.026998978316503663,-0.001103796852740091,2026-05-07
2026-05-06 22:15:00+00:00,10000.0,0.0,HOLD,,True,-0.000918829745024552,-4.0572240718628194e-05,0.026998978316503663,-0.0011631557461814213,2026-05-07
2026-05-06 22:30:00+00:00,10000.0,0.0,HOLD,,True,-0.004455227659191152,-0.0022877531487321967,0.026998978316503663,-0.0013106689453250553,2026-05-07
2026-05-06 22:45:00+00:00,10000.0,0.0,HOLD,,True,-0.006763973379151578,0.003734499788205614,0.026998978316503663,-0.0013794429597130398,2026-05-07
2026-05-06 23:00:00+00:00,10000.0,0.0,HOLD,,True,-0.0021578071377019725,0.0027023793518976547,0.026998978316503663,-0.001421006417711479,2026-05-07
2026-05-06 23:15:00+00:00,10000.0,0.0,HOLD,,True,-0.002190009770245527,0.0002476247733187442,0.026998978316503663,-0.001533092514846346,2026-05-07
2026-05-06 23:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0033253365157237535,0.006239485403265688,0.026998978316503663,-0.0015090152934051915,2026-05-07
2026-05-06 23:45:00+00:00,10000.0,0.0,HOLD,,True,-0.003248460658689778,0.005341239686894594,0.026998978316503663,-0.001508011612905813,2026-05-07
2026-05-07 00:00:00+00:00,10000.0,0.0,HOLD,,True,-0.0032612263092665073,0.006532124523416005,0.026998978316503663,-0.0014426097053277243,2026-05-07
2026-05-07 00:15:00+00:00,10000.0,0.0,HOLD,,True,-0.003937070511133789,0.0033841135286873936,0.026998978316503663,-0.0013818697265487456,2026-05-07
2026-05-07 00:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0034091690319285606,0.003793635150725283,0.026998978316503663,-0.0014852496706005969,2026-05-07
2026-05-07 00:45:00+00:00,10000.0,0.0,HOLD,,True,-0.00798401726644793,0.0016722097782218004,0.026998978316503663,-0.0017190506063540223,2026-05-07
2026-05-07 01:00:00+00:00,10000.0,0.0,HOLD,,True,-0.0074581399026422135,-0.00016794166496880703,0.023516662218135975,-0.0019332818404389496,2026-05-07
2026-05-07 01:15:00+00:00,10000.0,0.0,HOLD,,True,-0.006400039203915409,-0.0001602660910237086,0.02552524480883922,-0.002011023967566916,2026-05-07
2026-05-07 01:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0031538767630023834,-0.0003423873016186185,0.02552524480883922,-0.002023140867524864,2026-05-07
2026-05-07 01:45:00+00:00,10000.0,0.0,HOLD,,True,-0.0032872133657925184,-0.00044176133566986575,0.02552524480883922,-0.0019791494133936105,2026-05-07
2026-05-07 02:00:00+00:00,10000.0,0.0,HOLD,,True,-0.003443425489702334,-0.0033075153826495063,0.02552524480883922,-0.0020178001963196968,2026-05-07
2026-05-07 02:15:00+00:00,10000.0,0.0,HOLD,,True,-0.006740237461672627,-0.004811850612400637,0.02552524480883922,-0.002224940749312565,2026-05-07
2026-05-07 02:30:00+00:00,10000.0,0.0,HOLD,,True,-0.006816456768925838,-0.0027980392761352,0.02552524480883922,-0.0024161295337701283,2026-05-07
2026-05-07 02:45:00+00:00,10000.0,0.0,HOLD,,True,-0.005059540276522667,-0.00298046250765438,0.02552524480883922,-0.002534194625371189,2026-05-07
2026-05-07 03:00:00+00:00,10000.0,0.0,HOLD,,True,-0.002745387453874537,-0.0029845240071568746,0.02552524480883922,-0.0025091375012614714,2026-05-07
2026-05-07 03:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0027154470143013754,-0.004643593733483664,0.02552524480883922,-0.0025525861430758523,2026-05-07
2026-05-07 03:30:00+00:00,10000.0,0.0,HOLD,,True,-0.004244424732816499,-0.007828215654715032,0.02552524480883922,-0.002616132447299413,2026-05-07
2026-05-07 03:45:00+00:00,10000.0,0.0,HOLD,,True,-0.005514008013003613,-0.006822094260238387,0.02552524480883922,-0.002659166791968759,2026-05-07
2026-05-07 04:00:00+00:00,10000.0,0.0,HOLD,,True,-0.007605337984315175,-0.009058586463140617,0.02552524480883922,-0.002801348706703788,2026-05-07
2026-05-07 04:15:00+00:00,10000.0,0.0,HOLD,,True,-0.009261302073374722,-0.00870847043154821,0.02668582152268706,-0.0028910398490240574,2026-05-07
2026-05-07 04:30:00+00:00,10000.0,0.0,HOLD,,True,-0.007482535842315952,-0.005956893617596437,0.02668582152268706,-0.0029077019512721014,2026-05-07
2026-05-07 04:45:00+00:00,10000.0,0.0,HOLD,,True,-0.005820481256525456,-0.006295848329301634,0.02668582152268706,-0.0029570478277760603,2026-05-07
2026-05-07 05:00:00+00:00,10000.0,0.0,HOLD,,True,-0.00538962993911174,-0.004246780775320591,0.02668582152268706,-0.0029164524414949655,2026-05-07
2026-05-07 05:15:00+00:00,10000.0,0.0,HOLD,,True,-0.003122921382298416,-0.0018810112651399535,0.02668582152268706,-0.0027639035655500077,2026-05-07
2026-05-07 05:30:00+00:00,10000.0,0.0,HOLD,,True,-0.004217206398655637,-0.0019539522285151323,0.02668582152268706,-0.002636250292544773,2026-05-07
2026-05-07 05:45:00+00:00,10000.0,0.0,HOLD,,True,-0.005961317671995037,-0.0010514650865516284,0.02668582152268706,-0.0025330168272563736,2026-05-07
2026-05-07 06:00:00+00:00,10000.0,0.0,HOLD,,True,-0.005487480152059243,-0.002834722396521716,0.02668582152268706,-0.002428766458372311,2026-05-07
2026-05-07 06:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0058500167828350325,-0.004394551691699111,0.02668582152268706,-0.0024763275663116646,2026-05-07
2026-05-07 06:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0025282099214691822,-0.004090686096708485,0.02668582152268706,-0.0024015974429583142,2026-05-07
2026-05-07 06:45:00+00:00,10000.0,0.0,HOLD,,True,0.000650859836288431,-0.001208423596681163,0.02668582152268706,-0.002073378582992058,2026-05-07
2026-05-07 07:00:00+00:00,10000.0,0.0,HOLD,,True,0.001223925467244369,-0.00044700036963485346,0.02668582152268706,-0.0017294382198028702,2026-05-07
2026-05-07 07:15:00+00:00,10000.0,0.0,HOLD,,True,0.0052764274004726275,0.0025068905713401257,0.02668582152268706,-0.001250426825482709,2026-05-07
2026-05-07 07:30:00+00:00,10000.0,0.0,HOLD,,True,0.002232483121149098,0.0002564256715222868,0.02668582152268706,-0.0008995238231240821,2026-05-07
2026-05-07 07:45:00+00:00,10000.0,0.0,HOLD,,True,0.002903626889478872,0.0020914743542479464,0.02668582152268706,-0.0005726343906802267,2026-05-07
2026-05-07 08:00:00+00:00,10000.0,0.0,HOLD,,True,0.001105785593088049,0.0018049187725077687,0.02668582152268706,-0.00033720084824506724,2026-05-07
2026-05-07 08:15:00+00:00,10000.0,0.0,HOLD,,True,0.0009731068648266561,-0.0004833916920425896,0.02668582152268706,-0.0001394561850509568,2026-05-07
2026-05-07 08:30:00+00:00,10000.0,0.0,HOLD,,True,0.002536367119122973,-0.0017895055739601817,0.02668582152268706,-2.9787783079382457e-05,2026-05-07
2026-05-07 08:45:00+00:00,10000.0,0.0,HOLD,,True,0.002801708437105921,-0.005551841266809299,0.02668582152268706,-6.576015298043192e-05,2026-05-07
2026-05-07 09:00:00+00:00,10000.0,0.0,HOLD,,True,0.0028283162625715175,-0.008640645832417748,0.02668582152268706,-0.00011033189324938242,2026-05-07
2026-05-07 09:15:00+00:00,10000.0,0.0,HOLD,,True,0.000516632738239764,-0.007610714927788087,0.02668582152268706,-0.00018888635658620423,2026-05-07
2026-05-07 09:30:00+00:00,10000.0,0.0,HOLD,,True,-0.002055027425006295,-0.008990050749497214,0.02668582152268706,-0.00036774733704136864,2026-05-07
2026-05-07 09:45:00+00:00,10000.0,0.0,HOLD,,True,-0.0046079205019838865,-0.013770912515063793,0.02668582152268706,-0.0006343502854544436,2026-05-07
2026-05-07 10:00:00+00:00,10000.0,0.0,HOLD,,True,-0.002863616415930803,-0.013060140825995492,0.02668582152268706,-0.000839985478901295,2026-05-07
2026-05-07 10:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0006008352351539736,-0.014121300003536619,0.02668582152268706,-0.0010559208349263383,2026-05-07
2026-05-07 10:30:00+00:00,10000.0,0.0,HOLD,,True,-0.003610929740210933,-0.019168990715571654,0.02864938439031417,-0.0014457849605521433,2026-05-07
2026-05-07 10:45:00+00:00,10000.0,0.0,HOLD,,True,-0.000930548690064259,-0.016473476498440442,0.02864938439031417,-0.0015738914766731948,2026-05-07
2026-05-07 11:00:00+00:00,10000.0,0.0,HOLD,,True,-0.003414046928344572,-0.017534814894075046,0.02864938439031417,-0.0017155565091132585,2026-05-07
2026-05-07 11:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0009705908502672944,-0.017927916882637618,0.02864938439031417,-0.0017548956222446233,2026-05-07
2026-05-07 11:30:00+00:00,10000.0,0.0,HOLD,,False,-0.0011626168639986556,-0.021768328836078044,0.02754781934830075,-0.0018293143414028767,2026-05-07
2026-05-07 11:45:00+00:00,10000.0,0.0,HOLD,,True,-4.694609476429967e-05,-0.018397445459517714,0.02524533728754208,-0.001814724356390296,2026-05-07
2026-05-07 12:00:00+00:00,10000.0,0.0,HOLD,,False,0.00037872552671913695,-0.020094465202326717,0.02467530532104334,-0.0018827505752816442,2026-05-07
2026-05-07 12:15:00+00:00,10000.0,0.0,HOLD,,True,0.0026784212036936594,-0.01341813755325627,0.023995986180139983,-0.0017670652412556942,2026-05-07
2026-05-07 12:30:00+00:00,10000.0,0.0,HOLD,,True,0.0015228696203581915,-0.016128464274395182,0.02329431284447181,-0.0016792642712682992,2026-05-07
2026-05-07 12:45:00+00:00,10000.0,0.0,HOLD,,True,0.0023131254406689727,-0.015535417276666963,0.023145284879374284,-0.0015918697526994263,2026-05-07
2026-05-07 13:00:00+00:00,10000.0,0.0,HOLD,,True,0.0022065754961397843,-0.013012848591035242,0.020691291054099503,-0.0014422339829659458,2026-05-07
2026-05-07 13:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0023643286083763204,-0.014399867430565538,0.01998961771843133,-0.0014840658138696172,2026-05-07
2026-05-07 13:30:00+00:00,10000.0,0.0,HOLD,,True,-0.0018035733451103875,-0.012147464110042638,0.01860614144244166,-0.0014954828513371599,2026-05-07
2026-05-07 13:45:00+00:00,10000.0,0.0,HOLD,,True,-0.006375895241338969,-0.016519003265938248,0.017618858363555034,-0.0018031145534738169,2026-05-07
2026-05-07 14:00:00+00:00,10000.0,0.0,HOLD,,True,-0.007278456804289735,-0.014256117597043039,0.02178258814609202,-0.0021172915284255467,2026-05-07
2026-05-07 14:15:00+00:00,10000.0,0.0,HOLD,,True,-0.0029446939237397496,-0.009688248929157983,0.02178258814609202,-0.0022610550075565783,2026-05-07
2026-05-07 14:30:00+00:00,10000.0,0.0,HOLD,,True,-0.007769289269911384,-0.01468729426447668,0.02178258814609202,-0.002572880442838432,2026-05-07
2026-05-07 14:45:00+00:00,10000.0,0.0,HOLD,,False,-0.014926841263986246,-0.020953042016067402,0.024181219773475204,-0.0030333675155234108,2026-05-07
2026-05-07 15:00:00+00:00,10000.0,0.0,HOLD,,False,-0.015543895040622702,-0.016465860496172935,0.023186221017223563,-0.003416365621309869,2026-05-07
2026-05-07 15:15:00+00:00,10000.0,0.0,HOLD,,False,-0.018397519226363124,-0.015379226860187112,0.023186221017223563,-0.003750474773420498,2026-05-07
2026-05-07 15:30:00+00:00,10000.0,0.0,HOLD,,False,-0.02094423864779338,-0.02202147133275667,0.028264556246466954,-0.004263204712869562,2026-05-07
