entry_ts,exit_ts,entry,exit,reason,mode,pnl,ret_pct,date_cst
2026-07-06 15:00:00+00:00,2026-07-06 15:45:00+00:00,62450.2,63074.702,TAKE,OVERSOLD_REBOUND,35.15489440000003,0.8794000000000008,2026-07-06
2026-07-13 14:45:00+00:00,2026-07-13 16:00:00+00:00,62770.3,62520.0,TIME,OVERSOLD_REBOUND,-20.80107077226007,-0.5185162090988937,2026-07-14
2026-07-25 12:00:00+00:00,2026-07-25 15:00:00+00:00,64034.8,64220.1,TIME,OVERSOLD_REBOUND,6.773657240828945,0.16920027859850523,2026-07-25
2026-07-27 13:30:00+00:00,2026-07-27 13:45:00+00:00,65637.7,65243.873799999994,STOP,TREND_PULLBACK,-36.0363705285882,-0.7196400000000047,2026-07-27
2026-07-27 14:00:00+00:00,2026-07-27 14:15:00+00:00,65330.8,64938.815200000005,STOP,TREND_PULLBACK,-35.90677577324624,-0.7196399999999974,2026-07-27
2026-07-28 12:45:00+00:00,2026-07-28 13:30:00+00:00,63520.1,63202.4995,STOP,OVERSOLD_REBOUND,-24.647221264902036,-0.6197000000000008,2026-07-28
2026-08-01 14:15:00+00:00,2026-08-01 16:00:00+00:00,63088.5,62921.6,TIME,OVERSOLD_REBOUND,-15.250412152550254,-0.38439027715035456,2026-08-02
