ts,fundingRate,spot_close,perp_close,leg_pnl_on_notional,funding_pnl_on_notional,net_pnl,equity
2019-09-22 08:00:00+00:00,0.0001,9990.64,9989.89,-0.00022737560767116527,0.0001,-6.368780383558264e-05,1.00158186144226
2019-09-22 16:00:00+00:00,0.0001,10028.87,10023.04,0.0005082268236926701,0.0001,0.0003041134118463351,1.0018864559193867
2019-09-23 00:00:00+00:00,0.0001,9908.94,9904.0,-8.183965000818638e-05,0.0001,9.080174995906811e-06,1.0018955532237326
2019-09-23 08:00:00+00:00,0.0001,9867.01,9867.06,-0.0005017261944944007,0.0001,-0.00020086309724720036,1.0016943093797939
2019-09-23 16:00:00+00:00,0.0001,9702.25,9701.96,3.4373470579884824e-05,0.0001,6.718673528994241e-05,1.0017616099501996
2019-09-24 00:00:00+00:00,0.0001,9755.74,9755.67,-2.284062341106896e-05,0.0001,3.857968829446552e-05,1.001800257600857
2019-09-24 08:00:00+00:00,0.0001,9527.31,9530.0,-0.0002827443891274539,0.0001,-9.137219456372696e-05,1.0017087209128055
2019-09-24 16:00:00+00:00,0.0001,8493.14,8645.61,-0.015747323609035413,0.0001,-0.007823661804517707,0.9938716906537477
2019-09-25 00:00:00+00:00,0.0001,8328.16,8322.35,0.017964985314762316,0.0001,0.009032492657381158,1.0028488294019569
2019-09-25 08:00:00+00:00,0.0001,8299.95,8293.28,0.00010570094137918318,0.0001,0.00010285047068959158,1.0029519728760914
2019-09-25 16:00:00+00:00,0.0001,8430.05,8430.07,-0.0008192839106830885,0.0001,-0.0003596419553415442,1.0025912692674526
2019-09-26 00:00:00+00:00,0.0001,8378.98,8379.0,-1.4372572909593373e-08,0.0001,4.9992813713545206e-05,1.002641391626008
2019-09-26 08:00:00+00:00,0.0001,7920.0,7921.82,-0.00021495352082701036,0.0001,-5.747676041350518e-05,1.002583763046961
2019-09-26 16:00:00+00:00,0.0001,8063.73,8060.15,0.0006858308903303634,0.0001,0.0003929154451651817,1.0029776936925339
2019-09-27 00:00:00+00:00,0.0001,8057.51,8060.01,-0.0007539857879088618,0.0001,-0.0003269928939544309,1.0026497271139017
2019-09-27 08:00:00+00:00,0.0001,7981.71,7977.1,0.0008792149846125197,0.0001,0.0004896074923062599,1.0031406319324554
2019-09-27 16:00:00+00:00,0.0001,8177.91,8176.52,-0.0004178610430243257,0.0001,-0.00015893052151216285,1.0029812022686724
2019-09-28 00:00:00+00:00,0.0001,8213.24,8211.76,1.0272702463565153e-05,0.0001,5.513635123178258e-05,1.0030365029925195
2019-09-28 08:00:00+00:00,0.0001,8069.47,8064.07,0.00048051902412393765,0.0001,0.00029025951206196885,1.0033276438784584
2019-09-28 16:00:00+00:00,0.0001,8198.81,8195.38,-0.000255026667214997,0.0001,-7.751333360749851e-05,1.0032498726080807
2019-09-29 00:00:00+00:00,0.0001,8086.51,8083.08,5.732630613874967e-06,0.0001,5.2866315306937486e-05,1.0033029107321778
2019-09-29 08:00:00+00:00,0.0001,7965.57,7965.7,-0.00043407979408482955,0.0001,-0.00016703989704241478,1.0031353191172667
2019-09-29 16:00:00+00:00,0.0001,8043.82,8041.96,0.00024998142770149556,0.0001,0.00017499071385074778,1.003310858482848
2019-09-30 00:00:00+00:00,0.0001,7794.42,7792.82,-2.5159337439295548e-05,0.0001,3.742033128035223e-05,1.0033484027075497
2019-09-30 08:00:00+00:00,0.0001,8283.85,8280.0,0.0002758349646811986,0.0001,0.0001879174823405993,1.003536949413297
2019-09-30 16:00:00+00:00,0.0001,8289.34,8285.84,-4.257868731771808e-05,0.0001,2.8710656341140963e-05,1.0035657616177773
2019-10-01 00:00:00+00:00,0.0001,8407.12,8405.03,-0.0001761716537285185,0.0001,-3.808582686425925e-05,1.0035275399859334
2019-10-01 08:00:00+00:00,0.0001,8365.5,8361.09,0.0002772562004342838,0.0001,0.0001886281002171419,1.0037168334793165
2019-10-01 16:00:00+00:00,0.0001,8292.44,8290.0,-0.00023100879367221605,0.0001,-6.550439683610803e-05,1.0036510856135452
2019-10-02 00:00:00+00:00,0.0001,8204.36,8194.52,0.000895768034248623,0.0001,0.0004978840171243115,1.0041507874478417
2019-10-02 08:00:00+00:00,0.0001,8239.98,8230.4,-3.6941917864741214e-05,0.0001,3.1529041067629395e-05,1.0041824473592573
2019-10-02 16:00:00+00:00,-0.00052458,8359.94,8352.14,-0.00023321690279520801,-0.00052458,-0.000378898451397604,1.0038019641850322
2019-10-03 00:00:00+00:00,-0.0003222,8261.43,8258.14,-0.0005289767767693299,-0.0003222,-0.00042558838838466494,1.0033747577248373
2019-10-03 08:00:00+00:00,-6.876e-05,8108.14,8104.71,2.434514527605014e-05,-6.876e-05,-2.220742736197493e-05,1.0033524753527883
2019-10-03 16:00:00+00:00,0.0001,8223.96,8220.27,2.6034796068996613e-05,0.0001,6.30173980344983e-05,1.0034157040150964
2019-10-04 00:00:00+00:00,0.0001,8138.69,8126.61,0.0010253020529743528,0.0001,0.0005626510264871764,1.0039802768909538
2019-10-04 08:00:00+00:00,3.592e-05,8148.0,8140.95,-0.0006206546811480251,3.592e-05,-0.00029236734057401254,1.0036867458474104
2019-10-04 16:00:00+00:00,-0.00013704,8137.13,8130.56,-5.780588365511541e-05,-0.00013704,-9.74229418275577e-05,1.0035889637319566
2019-10-05 00:00:00+00:00,-0.00025688,8108.0,8104.88,-0.00042143224417223735,-0.00025688,-0.0003391561220861187,1.0032485903908488
2019-10-05 08:00:00+00:00,-0.0002266,8082.93,8077.11,0.00033432290973189893,-0.0002266,5.386145486594946e-05,1.0033026268195195
2019-10-05 16:00:00+00:00,-1.226e-05,8126.19,8122.14,-0.00022299420884808185,-1.226e-05,-0.00011762710442404092,1.0031846112366656
2019-10-06 00:00:00+00:00,-0.00011057,7963.17,7958.19,0.0001245050319739205,-0.00011057,6.967515986960247e-06,1.0031916009414823
2019-10-06 08:00:00+00:00,-3.644e-05,8009.85,7995.98,0.001113419923893133,-3.644e-05,0.0005384899619465665,1.0037318095484984
2019-10-06 16:00:00+00:00,2.715e-05,7854.25,7852.79,-0.0015183329932911827,2.715e-05,-0.0007455914966455913,1.0029834356463865
2019-10-07 00:00:00+00:00,-5.063e-05,7866.88,7862.0,0.00043521503210541823,-5.063e-05,0.0001922925160527091,1.0031763018547861
2019-10-07 08:00:00+00:00,-0.00020006,8176.93,8174.58,-0.0003462644220226796,-0.00020006,-0.0002731622110113398,1.0029022719981373
2019-10-07 16:00:00+00:00,-0.00024859,8190.09,8186.88,0.00010474151527750664,-0.00024859,-7.192424236124667e-05,1.0028301390120615
2019-10-08 00:00:00+00:00,0.0001,8202.82,8206.24,-0.0008104417505925277,0.0001,-0.0003552208752962638,1.0024739128123081
2019-10-08 08:00:00+00:00,0.0001,8185.81,8182.46,0.0008241177475084571,0.0001,0.0004620588737542286,1.0029371147794301
2019-10-08 16:00:00+00:00,0.0001,8168.39,8167.62,-0.00031443733986591393,0.0001,-0.00010721866993295697,1.002829581195957
2019-10-09 00:00:00+00:00,0.0001,8179.6,8177.4,0.00017495222355257134,0.0001,0.00013747611177628567,1.0029674463075542
2019-10-09 08:00:00+00:00,0.0001,8550.0,8550.09,-0.000292222889117566,0.0001,-9.6111444558783e-05,1.0028710496574442
2019-10-09 16:00:00+00:00,0.0001,8560.74,8559.77,0.00012398852557460316,0.0001,0.00011199426278730158,1.0029833654613214
2019-10-10 00:00:00+00:00,0.0001,8613.73,8611.27,0.00017336865489481212,0.0001,0.00013668432744740606,1.0031204575680706
2019-10-10 08:00:00+00:00,0.0001,8540.69,8536.08,0.0002520951653728343,0.0001,0.00017604758268641713,1.0032970544997688
2019-10-10 16:00:00+00:00,0.0001,8558.03,8556.02,-0.0003056859348868901,0.0001,-0.00010284296744344506,1.0031938724534568
2019-10-11 00:00:00+00:00,0.0001,8387.69,8385.26,5.3764164649861e-05,0.0001,7.68820823249305e-05,1.0032710000873466
2019-10-11 08:00:00+00:00,0.0001,8343.47,8341.0,6.298074058941339e-06,0.0001,5.314903702947067e-05,1.0033243229748807
2019-10-11 16:00:00+00:00,0.0001,8258.5,8255.58,5.6966132364832944e-05,0.0001,7.848306618241647e-05,1.0034030669441232
2019-10-12 00:00:00+00:00,0.0001,8338.62,8336.35,-8.216605464039795e-05,0.0001,8.91697267980103e-06,1.0034120142618579
2019-10-12 08:00:00+00:00,0.0001,8372.42,8368.79,0.00016203718861262928,0.0001,0.00013101859430631464,1.0035434798934766
2019-10-12 16:00:00+00:00,0.0001,8300.09,8300.22,-0.00044554112867867257,0.0001,-0.0001727705643393363,1.0033700971201165
2019-10-13 00:00:00+00:00,0.0001,8321.08,8319.36,0.00022292526649536626,0.0001,0.00016146263324768313,1.0035321038981195
2019-10-13 08:00:00+00:00,0.0001,8403.8,8401.39,8.088379999104944e-05,0.0001,9.044189999552472e-05,1.0036228652483028
2019-10-13 16:00:00+00:00,0.0001,8275.01,8274.66,-0.00024080137261117684,0.0001,-7.040068630558843e-05,1.0035522095097973
2019-10-14 00:00:00+00:00,0.0001,8305.76,8302.17,0.0003913996946511844,0.0001,0.0002456998473255922,1.0037987821344572
2019-10-14 08:00:00+00:00,0.0001,8251.94,8251.5,-0.0003766168812031623,0.0001,-0.00013830844060158114,1.0036599482902224
2019-10-14 16:00:00+00:00,0.0001,8348.2,8346.05,0.00020661302069768794,0.0001,0.00015330651034884397,1.0038138158944718
2019-10-15 00:00:00+00:00,0.0001,8281.04,8279.74,-9.977217687640039e-05,0.0001,1.1391156179980894e-07,1.0038139302404714
2019-10-15 08:00:00+00:00,0.0001,8316.94,8316.18,-6.59001086453781e-05,0.0001,1.7049945677310954e-05,1.003831045213452
2019-10-15 16:00:00+00:00,0.0001,8159.29,8160.01,-0.00017623403780087088,0.0001,-3.811701890043544e-05,1.0037927821665287
2019-10-16 00:00:00+00:00,0.0001,8134.93,8140.12,-0.0005480568772342487,0.0001,-0.00022402843861712434,1.0035679040368448
2019-10-16 08:00:00+00:00,0.0001,7953.15,7955.01,0.00039483770103798665,0.0001,0.00024741885051899335,1.0038162056540794
2019-10-16 16:00:00+00:00,0.0001,7991.74,7992.21,0.0001758671614264795,0.0001,0.00013793358071323975,1.0039546656177032
2019-10-17 00:00:00+00:00,0.0001,7975.28,7975.38,4.617395883166342e-05,0.0001,7.30869794158317e-05,1.0040280416316836
2019-10-17 08:00:00+00:00,0.0001,8069.39,8070.86,-0.00017163069079240145,0.0001,-3.5815345396200724e-05,1.003992082020585
2019-10-17 16:00:00+00:00,0.0001,8070.58,8069.2,0.00035314907979877574,0.0001,0.00022657453989938787,1.0042195610646316
2019-10-18 00:00:00+00:00,0.0001,7911.6,7909.6,8.020426030386218e-05,0.0001,9.010213015193109e-05,1.004310043386224
2019-10-18 08:00:00+00:00,0.0001,7920.01,7919.13,-0.00014186886722633574,0.0001,-2.0934433613167866e-05,1.0042890187242937
2019-10-18 16:00:00+00:00,0.0001,7947.01,7943.94,0.0002761667006081492,0.0001,0.0001880833503040746,1.004477908767609
2019-10-19 00:00:00+00:00,0.0001,7928.7,7929.18,-0.0004459911184669929,0.0001,-0.00017299555923349646,1.0043041385500442
2019-10-19 08:00:00+00:00,0.0001,7990.92,7991.31,1.1825531940123923e-05,0.0001,5.5912765970061964e-05,1.0043602919723058
2019-10-19 16:00:00+00:00,0.0001,7948.01,7947.13,0.00015866056510616122,0.0001,0.0001293302825530806,1.0044901861726516
2019-10-20 00:00:00+00:00,0.0001,7905.17,7907.94,-0.0004586884541923908,0.0001,-0.0001793442270961954,1.0043100366565867
2019-10-20 08:00:00+00:00,0.0001,8026.46,8022.28,0.0008842379244449194,0.0001,0.0004921189622224597,1.0048042766695757
2019-10-20 16:00:00+00:00,0.0001,8223.35,8218.23,0.00010439228155179059,0.0001,0.00010219614077589529,1.0049069637888866
2019-10-21 00:00:00+00:00,0.0001,8223.8,8220.11,-0.00017403749685618308,0.0001,-3.701874842809154e-05,1.0048697633908004
2019-10-21 08:00:00+00:00,0.0001,8191.25,8192.02,-0.0005407950611900914,0.0001,-0.00022039753059504568,1.0046482925763796
2019-10-21 16:00:00+00:00,0.0001,8197.27,8201.74,-0.0004515899745682894,0.0001,-0.00017579498728414471,1.004471680442561
2019-10-22 00:00:00+00:00,0.0001,8208.6,8210.0,0.0003750641069608651,0.0001,0.00023753205348043255,1.0047102746634795
2019-10-22 08:00:00+00:00,0.0001,8210.31,8212.37,-8.035424539021285e-05,0.0001,9.822877304893576e-06,1.0047201438092346
2019-10-22 16:00:00+00:00,0.0001,8020.0,8020.89,0.0001366536640406979,0.0001,0.00011832683202034894,1.0048390291609186
2019-10-23 00:00:00+00:00,0.0001,7957.19,7959.35,-0.00015920554789217167,0.0001,-2.9602773946085834e-05,1.0048092831382862
2019-10-23 08:00:00+00:00,0.0001,7425.95,7420.87,0.0008915041448168681,0.0001,0.0004957520724084341,1.0053074194227773
2019-10-23 16:00:00+00:00,0.0001,7466.62,7465.0,-0.00047000174386235827,0.0001,-0.00018500087193117914,1.0051214366736252
2019-10-24 00:00:00+00:00,0.0001,7420.89,7418.29,0.0001326084177893927,0.0001,0.00011630420889469634,1.0052383365271607
2019-10-24 08:00:00+00:00,0.0001,7436.82,7432.91,0.00017583819569622072,0.0001,0.00013791909784811036,1.0053769780916568
2019-10-24 16:00:00+00:00,-4.395e-05,7412.41,7411.35,-0.00038170328187803193,-4.395e-05,-0.00021282664093901597,1.005163007086532
2019-10-25 00:00:00+00:00,0.0001,7462.79,7458.9,0.0003808746702784749,0.0001,0.00024043733513923744,1.0054046858013366
2019-10-25 08:00:00+00:00,0.0001,8263.16,8264.52,-0.000759789658512311,0.0001,-0.00032989482925615545,1.0050730079941808
2019-10-25 16:00:00+00:00,-0.00014709,8655.02,8650.0,0.0007797784564060883,-0.00014709,0.00031634422820304417,1.0053909570391824
2019-10-26 00:00:00+00:00,0.0001,9481.47,9488.0,-0.0013906762359692237,0.0001,-0.0006453381179846118,1.004742139931128
2019-10-26 08:00:00+00:00,0.00013709,9196.53,9199.9,0.00031236914711574304,0.00013709,0.0002247295735578715,1.0049679352037704
2019-10-26 16:00:00+00:00,0.00030874,9230.0,9232.22,0.00012633450716825756,0.00030874,0.00021753725358412878,1.0051865531683348
2019-10-27 00:00:00+00:00,0.0001,9149.08,9158.0,-0.0007278274219968406,0.0001,-0.00031391371099842027,1.0048710113271841
2019-10-27 08:00:00+00:00,0.00018561,9526.44,9530.21,0.0006025236340114759,0.00018561,0.00039406681700573796,1.0052669976481192
2019-10-27 16:00:00+00:00,0.0001,9529.93,9533.32,4.001812499709878e-05,0.0001,7.000906249854939e-05,1.0053373754481854
2019-10-28 00:00:00+00:00,0.00012485,9426.11,9447.25,-0.0018657646019745178,0.00012485,-0.0008704573009872589,1.0044622721897711
2019-10-28 08:00:00+00:00,0.00078363,9376.21,9389.96,0.0007703923296138449,0.00078363,0.0007770111648069224,1.0052427505898898
2019-10-28 16:00:00+00:00,0.00073711,9205.14,9217.36,0.0001362231268636771,0.00073711,0.00043666656343183856,1.0056817064872046
2019-10-29 00:00:00+00:00,0.00053797,9441.68,9455.0,-8.52726388802516e-05,0.00053797,0.0002263486805598742,1.005909341214531
2019-10-29 08:00:00+00:00,0.00016366,9340.06,9354.63,-0.00014736774498058658,0.00016366,8.146127509706705e-06,1.0059175354802876
2019-10-29 16:00:00+00:00,0.00046967,9407.62,9415.02,0.0007777314580710293,0.00046967,0.0006237007290355146,1.0065449269805162
2019-10-30 00:00:00+00:00,0.00025294,9161.3,9176.05,-0.0008012467763854891,0.00025294,-0.00027415338819274457,1.0062689792784163
2019-10-30 08:00:00+00:00,0.0002903,9093.72,9102.91,0.000594067592848524,0.0002903,0.000442183796424262,1.0067139351158978
2019-10-30 16:00:00+00:00,0.00052312,9154.72,9165.3,-0.00014592632036269926,0.00052312,0.00018859683981865035,1.006903798182662
2019-10-31 00:00:00+00:00,0.0001317,9098.32,9108.25,6.380797105298708e-05,0.0001317,9.775398552649354e-05,1.007002227041976
2019-10-31 08:00:00+00:00,0.00038598,9213.98,9218.7,0.0005858680331847221,0.00038598,0.00048592401659236105,1.0074915536088578
2019-10-31 16:00:00+00:00,0.00041061,9140.85,9150.0,-0.0004846086697362084,0.00041061,-3.699933486810421e-05,1.007454277091489
2019-11-01 00:00:00+00:00,0.00015873,9099.0,9110.0,-0.00020676414119047415,0.00015873,-2.4017070595237078e-05,1.0074300809909946
2019-11-01 08:00:00+00:00,0.00048728,9082.43,9084.37,0.0009923126375812608,0.00048728,0.0007397963187906304,1.0081753740563508
2019-11-01 16:00:00+00:00,0.0001,9231.61,9231.01,0.0002831087606776084,0.0001,0.00019155438033880418,1.008368494465401
2019-11-02 00:00:00+00:00,0.0001,9213.97,9215.0,-0.0001764545271241147,0.0001,-3.822726356205734e-05,1.0083299472971954
2019-11-02 08:00:00+00:00,0.0001,9324.36,9320.0,0.0005862550344217787,0.0001,0.0003431275172108894,1.0086759330485409
2019-11-02 16:00:00+00:00,0.0001,9289.52,9287.8,-0.0002815138498176717,0.0001,-9.075692490883585e-05,1.0085843887226278
2019-11-03 00:00:00+00:00,0.0001,9239.61,9246.2,-0.000893727138798206,0.0001,-0.00039686356939910297,1.0081841183220792
2019-11-03 08:00:00+00:00,0.0001,9177.68,9180.97,0.00035212621889890716,0.0001,0.00022606310944945358,1.0084120315587648
2019-11-03 16:00:00+00:00,0.0001,9194.71,9197.88,1.3735464452269142e-05,0.0001,5.686773222613457e-05,1.0084693776641491
2019-11-04 00:00:00+00:00,0.0001,9179.42,9187.52,-0.000536566190605714,0.0001,-0.000218283095302857,1.0082492458468746
2019-11-04 08:00:00+00:00,0.00010072,9295.16,9292.66,0.0011648551493839143,0.00010072,0.0006327875746919571,1.008887253441839
2019-11-04 16:00:00+00:00,0.0001,9393.35,9395.46,-0.0004989323729995832,0.0001,-0.00019946618649979158,1.0086860145487866
2019-11-05 00:00:00+00:00,0.0001,9225.0,9231.88,-0.0005117169308266334,0.0001,-0.0002058584654133167,1.0084783679937477
2019-11-05 08:00:00+00:00,0.0001,9369.61,9371.76,0.0005240373639625595,0.0001,0.0003120186819812798,1.0087930320849359
2019-11-05 16:00:00+00:00,0.0001,9308.66,9313.2,-0.0002565138146551904,0.0001,-7.825690732759521e-05,1.0087140870621114
2019-11-06 00:00:00+00:00,0.0001,9389.65,9392.61,0.00017389299830239402,0.0001,0.000136946499151197,1.0088522269249791
2019-11-06 08:00:00+00:00,0.0001,9334.93,9343.58,-0.000607631954487875,0.0001,-0.0002538159772439375,1.0085961641111074
2019-11-06 16:00:00+00:00,0.00013877,9339.05,9343.6,0.0004392125613568165,0.00013877,0.00028899128067840825,1.0088876396082613
2019-11-07 00:00:00+00:00,0.00027025,9258.95,9266.98,-0.00037662408999517005,0.00027025,-5.3187044997585035e-05,1.008833979855976
2019-11-07 08:00:00+00:00,0.00018004,9191.93,9198.06,0.0001987568370543924,0.00018004,0.0001893984185271962,1.0090250514163173
2019-11-07 16:00:00+00:00,0.0001953,9216.2,9219.64,0.0002942126278733248,0.0001953,0.0002447563139366624,1.0092720166685718
2019-11-08 00:00:00+00:00,0.000125,9144.4,9148.5,-7.449312181739831e-05,0.000125,2.5253439091300846e-05,1.0092975042579713
2019-11-08 08:00:00+00:00,0.0001,8821.14,8821.33,0.00041154971328027923,0.0001,0.00025577485664013964,1.00955565718243
2019-11-08 16:00:00+00:00,0.0001,8773.73,8775.03,-0.00012594712723212886,0.0001,-1.297356361606443e-05,1.0095425596478875
2019-11-09 00:00:00+00:00,0.0001,8823.73,8822.48,0.0002914415654000635,0.0001,0.00019572078270003174,1.009740148107831
2019-11-09 08:00:00+00:00,0.0001,8800.75,8801.29,-0.0002025218049808153,0.0001,-5.126090249040764e-05,1.0096883879165581
2019-11-09 16:00:00+00:00,0.0001,8809.41,8811.15,-0.00013628327622372538,0.0001,-1.8141638111862688e-05,1.0096700705152188
2019-11-10 00:00:00+00:00,0.0001,8848.11,8850.03,-1.9561138815848977e-05,0.0001,4.0219430592075514e-05,1.009710678870541
2019-11-10 08:00:00+00:00,0.0001,8800.64,8804.15,-0.00018082433348798332,0.0001,-4.041216674399166e-05,1.0096698742742234
2019-11-10 16:00:00+00:00,0.0001,9039.47,9041.31,0.0002005024533580091,0.0001,0.00015025122667900454,1.009821578411374
2019-11-11 00:00:00+00:00,0.0001,8814.44,8814.38,0.00020508032001387289,0.0001,0.00015254016000693644,1.0099756167565233
2019-11-11 08:00:00+00:00,0.0001,8723.59,8720.27,0.00036992033666005675,0.0001,0.00023496016833002837,1.0102129207974455
2019-11-11 16:00:00+00:00,0.0001,8733.27,8728.93,0.0001165463927264021,0.0001,0.00010827319636320105,1.0103222997793877
2019-11-12 00:00:00+00:00,0.0001,8772.37,8769.4,-0.00015917538021215094,0.0001,-2.9587690106075468e-05,1.0102924066762746
2019-11-12 08:00:00+00:00,0.0001,8705.27,8701.78,6.188765229442339e-05,0.0001,8.094382614721169e-05,1.0103741836091986
2019-11-12 16:00:00+00:00,0.0001,8821.94,8817.0,0.00016125737833272424,0.0001,0.00013062868916636212,1.0105061674643712
2019-11-13 00:00:00+00:00,-0.00022089,8744.26,8741.63,-0.00025706041985285033,-0.00022089,-0.00023897520992642517,1.0102646815408693
2019-11-13 08:00:00+00:00,0.0001,8751.18,8751.33,-0.0003182565859720654,0.0001,-0.00010912829298603271,1.0101544330807086
2019-11-13 16:00:00+00:00,0.0001,8777.12,8774.76,0.00028686435384717157,0.0001,0.00019343217692358578,1.0103498294517286
2019-11-14 00:00:00+00:00,0.0001,8668.36,8667.46,-0.0001630536347873024,0.0001,-3.1526817393651194e-05,1.0103179763371517
2019-11-14 08:00:00+00:00,0.0001,8643.57,8641.63,0.00012028597112234696,0.0001,0.00011014298556117347,1.0104292557754317
2019-11-14 16:00:00+00:00,0.0001,8646.68,8642.25,0.00028805931036557375,0.0001,0.00019402965518278687,1.0106253090155164
2019-11-15 00:00:00+00:00,0.0001,8574.77,8571.99,-0.00018665948838769708,0.0001,-4.332974419384854e-05,1.010581518879401
2019-11-15 08:00:00+00:00,0.0001,8479.88,8476.55,6.775136195535936e-05,0.0001,8.387568097767967e-05,1.0106662820924806
2019-11-15 16:00:00+00:00,0.0001,8471.73,8473.27,-0.0005741486267379914,0.0001,-0.0002370743133689957,1.0104266790776084
2019-11-16 00:00:00+00:00,0.0001,8474.82,8478.96,-0.0003067810062165055,0.0001,-0.00010339050310825276,1.0103222105549046
2019-11-16 08:00:00+00:00,0.0001,8489.4,8491.7,0.0002178477568897108,0.0001,0.0001589238784448554,1.010482774879085
2019-11-16 16:00:00+00:00,0.0001,8491.02,8491.06,0.00026619391880033927,0.0001,0.00018309695940016963,1.0106677912026916
2019-11-17 00:00:00+00:00,0.0001,8425.81,8427.14,-0.00015196067335898622,0.0001,-2.5980336679493108e-05,1.010641533713205
