ts,open,high,low,close,volume,quoteVolume,trades
2026-05-03 06:15:00+00:00,78150.85,78150.86,78084.08,78115.33,84.75168,6620208.1576321,8507
2026-05-03 06:30:00+00:00,78115.33,78166.76,78115.33,78140.0,20.00946,1563696.0893254,6624
2026-05-03 06:45:00+00:00,78139.99,78337.26,78139.99,78288.3,54.88554,4294727.8868871,11294
2026-05-03 07:00:00+00:00,78288.3,78444.18,78288.29,78346.65,59.68983,4678836.6497793,15808
2026-05-03 07:15:00+00:00,78346.65,78483.67,78343.51,78412.76,117.38292,9206634.9137317,9582
2026-05-03 07:30:00+00:00,78412.76,78448.4,78378.86,78378.86,87.19153,6837584.5395829,12992
2026-05-03 07:45:00+00:00,78378.87,78400.58,78361.33,78363.25,35.15658,2755425.6177347,6624
2026-05-03 08:00:00+00:00,78363.24,78505.92,78363.24,78450.55,40.1007,3145968.3623772,11454
2026-05-03 08:15:00+00:00,78450.56,78481.76,78411.15,78417.59,33.56897,2633623.4539218,8811
2026-05-03 08:30:00+00:00,78417.58,78441.78,78388.3,78439.45,14.66156,1149693.3799564,6287
2026-05-03 08:45:00+00:00,78439.45,78455.0,78387.86,78387.86,13.6857,1073344.0059851,6675
2026-05-03 09:00:00+00:00,78387.87,78440.49,78354.53,78402.79,54.46033,4269183.478803,8448
2026-05-03 09:15:00+00:00,78402.79,78526.14,78402.78,78500.01,77.31808,6066973.062131,11265
2026-05-03 09:30:00+00:00,78500.0,78604.67,78454.0,78514.83,111.12432,8726814.3541202,16577
2026-05-03 09:45:00+00:00,78514.83,78550.0,78486.73,78529.57,50.22937,3944135.7104133,8322
2026-05-03 10:00:00+00:00,78529.57,78534.4,78428.81,78491.26,44.00443,3453261.6490812,7732
2026-05-03 10:15:00+00:00,78491.26,78491.27,78430.59,78430.59,21.97061,1723948.7042025,4259
2026-05-03 10:30:00+00:00,78430.6,78465.05,78430.59,78450.55,42.49663,3333884.4234275,4454
2026-05-03 10:45:00+00:00,78450.55,78450.55,78406.97,78408.01,32.32314,2534597.8065063,5488
2026-05-03 11:00:00+00:00,78408.01,78554.67,78380.0,78526.2,79.36225,6226865.6708031,8916
2026-05-03 11:15:00+00:00,78526.21,78530.41,78501.2,78508.7,29.05393,2281182.5196965,3469
2026-05-03 11:30:00+00:00,78508.71,78747.43,78508.7,78717.09,137.9189,10844301.1710508,14667
2026-05-03 11:45:00+00:00,78717.1,78849.22,78656.0,78656.01,166.49622,13110933.0444521,24220
2026-05-03 12:00:00+00:00,78656.01,78878.77,78656.0,78856.8,118.50669,9335264.7209186,22756
2026-05-03 12:15:00+00:00,78856.79,78856.8,78747.76,78773.22,47.1305,3713207.5897801,11952
2026-05-03 12:30:00+00:00,78773.22,78792.54,78687.5,78792.53,68.22006,5371753.0470777,12558
2026-05-03 12:45:00+00:00,78792.53,78830.6,78721.16,78747.09,60.42462,4760503.6215224,9297
2026-05-03 13:00:00+00:00,78747.09,78769.63,78715.43,78750.7,51.11979,4024855.6512136,8993
2026-05-03 13:15:00+00:00,78750.7,78750.7,78592.13,78643.99,62.93693,4951907.9427579,10776
2026-05-03 13:30:00+00:00,78644.0,78703.74,78586.99,78620.0,43.45404,3418114.7488971,11640
2026-05-03 13:45:00+00:00,78619.99,78699.52,78614.28,78670.01,38.89265,3059238.5321024,10350
2026-05-03 14:00:00+00:00,78670.01,78785.95,78664.29,78730.0,83.9129,6606431.6972195,15969
2026-05-03 14:15:00+00:00,78729.99,78759.98,78608.7,78693.38,141.95705,11168330.5092763,15813
2026-05-03 14:30:00+00:00,78693.38,78713.28,78671.04,78708.85,122.43507,9635644.5464901,13169
2026-05-03 14:45:00+00:00,78708.85,78786.57,78660.0,78741.0,61.66113,4854941.3022703,11625
2026-05-03 15:00:00+00:00,78741.0,78815.19,78716.8,78745.01,83.5661,6583156.646749,13169
2026-05-03 15:15:00+00:00,78745.01,78772.22,78720.06,78769.0,45.69291,3598294.2959029,9465
2026-05-03 15:30:00+00:00,78768.99,78798.03,78672.49,78701.77,44.79735,3526476.0168266,10811
2026-05-03 15:45:00+00:00,78701.77,78701.78,78633.4,78668.36,63.14851,4967795.4846642,9647
2026-05-03 16:00:00+00:00,78668.36,78700.0,78619.09,78623.9,36.88323,2900782.1852181,12066
2026-05-03 16:15:00+00:00,78623.9,78666.0,78600.0,78662.04,22.67149,1782644.1466493,10101
2026-05-03 16:30:00+00:00,78662.03,78784.56,78662.03,78720.89,35.12601,2765242.9100793,13998
2026-05-03 16:45:00+00:00,78720.9,78733.21,78645.49,78654.0,72.85829,5732603.6674164,8085
2026-05-03 17:00:00+00:00,78654.01,78718.55,78558.65,78689.6,231.26509,18178021.7280928,18369
2026-05-03 17:15:00+00:00,78689.61,78795.05,78689.6,78734.07,51.40433,4048023.9118582,14409
2026-05-03 17:30:00+00:00,78734.06,78822.83,78730.63,78804.99,33.17154,2613350.9825937,10700
2026-05-03 17:45:00+00:00,78804.99,78805.0,78722.28,78725.76,42.08454,3314087.254517,8632
2026-05-03 18:00:00+00:00,78725.76,78744.84,78672.47,78672.47,34.49941,2715153.1894442,9204
2026-05-03 18:15:00+00:00,78672.47,78755.22,78631.61,78736.97,48.50296,3815971.4327859,10803
2026-05-03 18:30:00+00:00,78736.98,78736.98,78680.39,78686.98,39.2981,3092905.2931429,6891
2026-05-03 18:45:00+00:00,78686.98,78763.57,78686.6,78739.67,15.88927,1251001.1108214,5811
2026-05-03 19:00:00+00:00,78739.68,78764.86,78694.0,78708.26,21.4751,1690740.1054974,9035
2026-05-03 19:15:00+00:00,78708.25,78719.27,78676.67,78681.7,116.23158,9146755.6669577,10622
2026-05-03 19:30:00+00:00,78681.71,78853.32,78679.9,78801.22,74.22733,5845342.2910143,10396
2026-05-03 19:45:00+00:00,78801.22,78815.0,78760.31,78760.32,40.67543,3204662.7183495,9225
2026-05-03 20:00:00+00:00,78760.32,78795.56,78732.04,78732.57,31.16543,2454625.0363996,10007
2026-05-03 20:15:00+00:00,78732.57,78999.0,78732.56,78921.69,120.15465,9482274.686159,16961
2026-05-03 20:30:00+00:00,78921.68,79268.0,78902.24,79007.79,406.79632,32181637.1826712,46144
2026-05-03 20:45:00+00:00,79007.79,79019.76,78836.71,78915.99,87.6815,6918356.9652938,19169
2026-05-03 21:00:00+00:00,78915.99,79056.59,78855.0,79010.55,118.73935,9378230.0728947,16202
2026-05-03 21:15:00+00:00,79010.55,79010.56,78917.42,78917.42,40.9898,3236654.1053591,7681
2026-05-03 21:30:00+00:00,78917.42,78922.0,78661.75,78700.0,112.88415,8897634.7315851,25320
2026-05-03 21:45:00+00:00,78700.0,78845.33,78650.0,78831.59,84.87287,6681317.54506,27607
2026-05-03 22:00:00+00:00,78831.6,79365.14,78831.6,79259.35,402.09739,31815924.8230287,73990
2026-05-03 22:15:00+00:00,79259.35,79447.0,78965.16,79085.31,295.11529,23372131.5880046,57880
2026-05-03 22:30:00+00:00,79085.31,79315.51,78991.63,79268.0,92.96799,7361934.9022927,27849
2026-05-03 22:45:00+00:00,79268.0,79383.78,79157.37,79177.29,144.77812,11476973.2240542,27625
2026-05-03 23:00:00+00:00,79177.29,79287.82,79047.89,79075.0,125.30064,9919323.9716474,28264
2026-05-03 23:15:00+00:00,79075.0,79080.67,78623.0,78657.46,260.27701,20500478.67154,46987
2026-05-03 23:30:00+00:00,78657.46,78736.65,78593.81,78593.81,144.21217,11340471.4746003,31589
2026-05-03 23:45:00+00:00,78593.81,78597.62,78484.42,78568.57,112.93216,8870772.4094367,31926
2026-05-04 00:00:00+00:00,78568.58,78572.57,78423.43,78511.67,139.20474,10927240.7820612,40125
2026-05-04 00:15:00+00:00,78511.67,78527.08,78288.88,78367.27,112.76911,8838530.9316723,36351
2026-05-04 00:30:00+00:00,78367.27,78446.78,78332.42,78397.89,94.67224,7420885.9468772,23074
2026-05-04 00:45:00+00:00,78397.89,78572.19,78397.89,78547.14,88.21398,6923199.046855,25273
2026-05-04 01:00:00+00:00,78547.15,78585.86,78412.49,78456.26,47.88823,3757818.6251885,22589
2026-05-04 01:15:00+00:00,78456.26,78606.62,78419.17,78605.69,98.02533,7695667.5659231,21408
2026-05-04 01:30:00+00:00,78605.69,79145.2,78597.83,78800.0,194.07807,15316763.7772554,63450
2026-05-04 01:45:00+00:00,78800.0,79848.84,78799.27,79769.43,1026.4299,81598225.6046601,102985
2026-05-04 02:00:00+00:00,79769.43,80100.0,79540.05,79932.69,1074.17282,85804972.9709873,128280
2026-05-04 02:15:00+00:00,79932.69,79945.88,79618.0,79705.2,267.03307,21311524.0490745,51793
2026-05-04 02:30:00+00:00,79705.2,80328.05,79705.19,80163.87,568.85153,45555805.8160383,72460
2026-05-04 02:45:00+00:00,80163.87,80420.9,80023.49,80173.3,368.09212,29538732.0454554,58636
2026-05-04 03:00:00+00:00,80173.3,80458.0,79972.0,80380.07,402.47352,32292771.6076745,60477
2026-05-04 03:15:00+00:00,80380.07,80380.07,80054.14,80118.6,250.88153,20118310.9760811,29913
2026-05-04 03:30:00+00:00,80118.61,80137.78,79926.9,79997.01,173.73964,13906088.6251431,26612
2026-05-04 03:45:00+00:00,79997.02,80323.58,79969.58,80316.31,185.08749,14843113.9904279,34703
2026-05-04 04:00:00+00:00,80316.3,80484.07,80316.3,80450.0,492.40118,39596159.2766234,59911
2026-05-04 04:15:00+00:00,80450.0,80635.51,80246.39,80351.87,441.43422,35511746.364535,52182
2026-05-04 04:30:00+00:00,80351.87,80440.31,80302.83,80350.88,110.95606,8916813.3919149,29665
2026-05-04 04:45:00+00:00,80350.88,80393.8,80233.04,80332.06,317.23688,25477695.3278206,33248
2026-05-04 05:00:00+00:00,80332.06,80395.96,80117.84,80145.09,395.7536,31758973.6722069,37489
2026-05-04 05:15:00+00:00,80145.09,80152.36,79956.25,80004.17,196.66455,15746452.7669261,24542
2026-05-04 05:30:00+00:00,80004.18,80110.04,79960.69,80079.99,98.48351,7882206.9716543,16260
2026-05-04 05:45:00+00:00,80079.99,80080.0,80000.0,80027.26,55.91152,4474427.0262538,10007
2026-05-04 06:00:00+00:00,80027.26,80048.64,79917.61,79918.0,147.41117,11789536.7816646,19702
2026-05-04 06:15:00+00:00,79918.01,79918.01,79500.0,79704.25,366.95124,29233189.7981419,40820
2026-05-04 06:30:00+00:00,79704.25,79771.64,79641.34,79758.37,126.99495,10124955.1828374,22117
2026-05-04 06:45:00+00:00,79758.37,79981.69,79758.36,79877.9,462.3817,36947961.8945137,20086
2026-05-04 07:00:00+00:00,79877.91,79946.33,79818.13,79897.06,107.0955,8555830.3895058,20141
2026-05-04 07:15:00+00:00,79897.06,79923.0,79819.34,79855.44,68.86867,5499960.3372437,14725
2026-05-04 07:30:00+00:00,79855.43,79873.85,79684.31,79856.96,134.87838,10758888.6631027,26622
2026-05-04 07:45:00+00:00,79856.95,79907.58,79672.0,79696.75,108.98923,8696001.5608741,18671
2026-05-04 08:00:00+00:00,79696.75,79796.37,79602.32,79796.36,114.21068,9102060.2720755,21120
2026-05-04 08:15:00+00:00,79796.37,79800.0,79632.8,79740.01,116.64,9297549.9629926,21114
2026-05-04 08:30:00+00:00,79740.0,79787.47,79700.67,79716.88,135.51957,10805609.7506835,16610
2026-05-04 08:45:00+00:00,79716.88,79767.6,79621.17,79708.3,68.99491,5499324.923315,17567
2026-05-04 09:00:00+00:00,79708.3,79797.08,79647.87,79733.25,78.05726,6224106.5166092,18301
2026-05-04 09:15:00+00:00,79733.25,79823.25,79717.0,79725.42,144.61461,11535477.6097413,12668
2026-05-04 09:30:00+00:00,79725.43,79887.83,79692.89,79857.55,156.62507,12500631.9773306,17087
2026-05-04 09:45:00+00:00,79857.56,79930.0,79792.14,79838.48,94.10622,7516961.2467251,13121
2026-05-04 10:00:00+00:00,79838.49,79880.0,78600.42,78754.85,1111.04115,87757388.7967377,150701
2026-05-04 10:15:00+00:00,78754.85,78773.43,78202.0,78508.32,1917.02943,150306634.5131898,131100
2026-05-04 10:30:00+00:00,78508.32,79033.09,78452.45,78916.91,1035.73635,81708200.1640485,86258
2026-05-04 10:45:00+00:00,78916.91,79099.98,78841.73,78940.26,316.91735,25026526.0001205,42364
2026-05-04 11:00:00+00:00,78940.27,79084.93,78897.92,79048.0,303.12761,23939722.9202711,33302
2026-05-04 11:15:00+00:00,79048.0,79124.83,78921.45,78949.99,142.40695,11253882.3599279,23566
2026-05-04 11:30:00+00:00,78949.99,78950.0,78708.87,78735.04,170.70348,13456814.1739481,30827
2026-05-04 11:45:00+00:00,78735.04,78862.15,78735.03,78793.67,83.30742,6564477.6646791,19885
2026-05-04 12:00:00+00:00,78793.67,78848.93,78718.55,78805.68,91.71324,7225809.1913688,23824
2026-05-04 12:15:00+00:00,78805.68,79020.0,78750.68,78960.0,158.18547,12482100.5472776,33200
2026-05-04 12:30:00+00:00,78960.0,79000.01,78851.14,78990.97,106.22414,8385098.8014569,20390
2026-05-04 12:45:00+00:00,78990.98,79011.55,78850.63,78857.18,69.89403,5518578.5452353,15314
2026-05-04 13:00:00+00:00,78857.18,78984.75,78581.74,78923.2,237.50304,18695518.1630975,51099
2026-05-04 13:15:00+00:00,78923.21,79059.04,78901.0,78965.91,142.8209,11280476.3468781,24876
2026-05-04 13:30:00+00:00,78965.91,79124.83,78850.0,78869.83,223.86483,17685072.9919351,51168
2026-05-04 13:45:00+00:00,78869.82,78948.32,78734.68,78790.0,120.88127,9529310.8050945,37602
2026-05-04 14:00:00+00:00,78790.01,78982.02,78500.0,78957.72,285.68637,22481205.6982903,57043
2026-05-04 14:15:00+00:00,78957.72,79397.34,78947.01,79246.84,441.59932,34969749.2088051,69796
2026-05-04 14:30:00+00:00,79246.84,79588.73,79232.28,79533.51,376.18114,29883225.0977179,59870
2026-05-04 14:45:00+00:00,79533.51,80545.17,79533.5,80216.16,1204.95329,96638379.4595379,128553
2026-05-04 15:00:00+00:00,80216.15,80367.93,79934.0,80102.62,694.606,55667974.4572045,79857
2026-05-04 15:15:00+00:00,80102.61,80216.94,79320.28,79700.37,945.03066,75294784.3772344,118924
2026-05-04 15:30:00+00:00,79700.37,79926.71,79475.35,79909.99,369.6577,29449887.8766841,73187
2026-05-04 15:45:00+00:00,79909.99,80131.59,79567.49,80028.85,449.33869,35899787.9362567,81955
2026-05-04 16:00:00+00:00,80028.85,80076.28,79660.16,79724.79,397.33338,31723310.4574387,72301
2026-05-04 16:15:00+00:00,79724.79,80395.68,79619.33,80243.97,529.53436,42454518.6351089,82737
2026-05-04 16:30:00+00:00,80243.96,80365.81,80151.3,80275.66,248.30678,19933641.6818546,64233
2026-05-04 16:45:00+00:00,80275.66,80329.64,79959.58,80025.03,317.60965,25445040.5312741,47324
2026-05-04 17:00:00+00:00,80025.03,80463.65,80021.5,80384.58,304.84413,24478234.1461129,46367
2026-05-04 17:15:00+00:00,80384.57,80505.06,80367.99,80448.16,220.69999,17757200.3374238,38758
2026-05-04 17:30:00+00:00,80448.17,80452.15,80261.94,80275.32,139.4395,11203696.8951361,33573
2026-05-04 17:45:00+00:00,80275.32,80776.99,80265.84,80390.81,415.12887,33440196.8261547,54846
2026-05-04 18:00:00+00:00,80390.8,80439.18,80263.6,80388.47,157.91011,12692103.4997863,28876
2026-05-04 18:15:00+00:00,80388.46,80388.47,80154.0,80271.14,284.85932,22861170.840005,31926
2026-05-04 18:30:00+00:00,80271.15,80311.72,80159.09,80179.0,111.48788,8946862.8459152,23485
2026-05-04 18:45:00+00:00,80178.99,80178.99,80035.32,80114.91,109.74182,8791311.1124931,24059
2026-05-04 19:00:00+00:00,80114.91,80138.0,79950.0,80085.18,154.1844,12344864.5523615,32163
2026-05-04 19:15:00+00:00,80085.19,80092.0,79900.0,79930.0,142.05771,11359866.277519,28204
2026-05-04 19:30:00+00:00,79930.0,80006.46,79900.0,79998.06,66.71713,5334061.8351644,17640
2026-05-04 19:45:00+00:00,79998.05,80094.13,79970.0,80053.31,142.64,11414314.2061271,22215
2026-05-04 20:00:00+00:00,80053.31,80123.18,79960.68,80123.17,91.89509,7353280.2216923,17078
2026-05-04 20:15:00+00:00,80123.17,80154.12,79920.01,80027.23,134.90946,10798009.6003622,21967
2026-05-04 20:30:00+00:00,80027.23,80039.31,79901.0,79917.14,108.77927,8697415.6214342,14868
2026-05-04 20:45:00+00:00,79917.14,80010.0,79913.97,79936.7,123.93482,9909470.3154741,12788
2026-05-04 21:00:00+00:00,79936.7,80150.76,79936.7,80115.99,92.33415,7392142.6655433,15532
2026-05-04 21:15:00+00:00,80115.99,80287.9,80073.7,80201.24,80.70176,6472214.4540394,15660
2026-05-04 21:30:00+00:00,80201.24,80290.0,80201.23,80244.06,82.00625,6582022.4922072,14613
2026-05-04 21:45:00+00:00,80244.06,80383.15,80243.89,80259.17,88.26426,7087832.1982197,19522
2026-05-04 22:00:00+00:00,80259.18,80388.74,80235.18,80359.64,76.98138,6183700.5403133,19126
2026-05-04 22:15:00+00:00,80359.64,80397.19,80268.73,80268.73,78.31818,6289939.5881959,14467
2026-05-04 22:30:00+00:00,80268.74,80268.74,80116.88,80116.88,62.80791,5035755.8356035,16927
2026-05-04 22:45:00+00:00,80116.89,80200.0,80042.84,80067.23,54.24628,4346476.7421157,17170
2026-05-04 23:00:00+00:00,80067.22,80067.22,79905.0,79930.08,89.04115,7118421.6893532,18156
2026-05-04 23:15:00+00:00,79930.09,79975.83,79882.35,79975.83,146.68734,11722502.8831443,10617
2026-05-04 23:30:00+00:00,79975.83,79975.83,79744.91,79772.8,208.80423,16661532.025969,19715
2026-05-04 23:45:00+00:00,79772.8,79872.0,79760.76,79861.01,149.55096,11940958.8342324,11125
2026-05-05 00:00:00+00:00,79861.01,80010.0,79808.72,79953.36,254.34809,20336554.7814038,22426
2026-05-05 00:15:00+00:00,79953.36,79963.13,79861.0,79861.01,37.17289,2970513.1262203,13610
2026-05-05 00:30:00+00:00,79861.01,80142.22,79861.0,80076.28,62.90761,5034697.7837309,20974
2026-05-05 00:45:00+00:00,80076.28,80183.33,80040.0,80170.66,71.30428,5714101.5267759,17640
2026-05-05 01:00:00+00:00,80170.66,80259.75,80080.76,80199.62,128.39821,10298121.3733098,22357
2026-05-05 01:15:00+00:00,80199.61,80286.08,80189.46,80273.0,161.83367,12986569.231318,15008
2026-05-05 01:30:00+00:00,80273.0,80335.68,80166.88,80246.01,185.83594,14913463.7333354,18555
2026-05-05 01:45:00+00:00,80246.0,80385.06,80246.0,80352.0,53.9618,4334737.3208657,15086
2026-05-05 02:00:00+00:00,80351.99,80517.21,80300.0,80456.36,149.57919,12033249.3985208,20831
2026-05-05 02:15:00+00:00,80456.36,80530.71,80375.2,80458.55,89.89818,7233000.3751717,19568
2026-05-05 02:30:00+00:00,80458.56,80812.06,80448.21,80809.05,263.93479,21295690.2855926,36266
2026-05-05 02:45:00+00:00,80809.04,80900.0,80500.89,80554.68,265.03262,21393024.4506397,34160
2026-05-05 03:00:00+00:00,80554.69,80720.35,80457.93,80678.15,95.69814,7711631.372308,20914
2026-05-05 03:15:00+00:00,80678.14,80858.68,80636.92,80796.22,97.11786,7844129.7259311,29493
2026-05-05 03:30:00+00:00,80796.22,81083.98,80752.91,80910.54,385.24641,31185465.6769683,49151
2026-05-05 03:45:00+00:00,80910.54,80950.0,80822.56,80893.08,99.87131,8077388.1972368,22029
2026-05-05 04:00:00+00:00,80893.08,80982.59,80781.42,80808.24,194.12025,15702551.5036124,28772
2026-05-05 04:15:00+00:00,80808.24,80919.72,80793.68,80793.69,87.18531,7048774.538712,17983
2026-05-05 04:30:00+00:00,80793.69,80846.22,80725.0,80769.3,117.83033,9519997.2256837,18239
2026-05-05 04:45:00+00:00,80769.31,80951.48,80732.28,80902.44,129.80549,10496805.0206835,17152
2026-05-05 05:00:00+00:00,80902.44,80984.38,80830.06,80868.69,216.23463,17497065.2742769,22350
2026-05-05 05:15:00+00:00,80868.69,81188.0,80868.69,81061.53,290.50281,23551576.0244236,30178
2026-05-05 05:30:00+00:00,81061.53,81323.52,81020.01,81040.42,322.25574,26158579.9259603,43677
2026-05-05 05:45:00+00:00,81040.42,81065.62,80912.51,80970.0,182.39288,14771956.2158401,30837
2026-05-05 06:00:00+00:00,80969.99,81016.42,80900.0,80958.93,120.41881,9746450.0771179,22371
2026-05-05 06:15:00+00:00,80958.94,80972.06,80810.0,80824.93,110.25982,8916457.5127006,17802
2026-05-05 06:30:00+00:00,80824.94,80889.41,80800.0,80811.51,86.33182,6978539.2524501,17288
2026-05-05 06:45:00+00:00,80811.51,80976.0,80811.51,80976.0,72.82322,5891785.5718935,13307
2026-05-05 07:00:00+00:00,80976.0,81026.7,80900.34,80995.36,94.16242,7621789.9061802,21874
2026-05-05 07:15:00+00:00,80995.35,81095.0,80973.5,81050.01,99.02306,8025686.9819962,17733
2026-05-05 07:30:00+00:00,81050.0,81136.59,80994.83,81011.05,477.76993,38730020.9170927,30057
2026-05-05 07:45:00+00:00,81011.05,81029.57,80826.0,80855.59,373.47689,30215463.2843919,26835
2026-05-05 08:00:00+00:00,80855.59,80895.5,80839.71,80859.32,137.15178,11092270.8575846,8255
2026-05-05 08:15:00+00:00,80859.32,80879.24,80812.83,80842.63,68.59065,5546113.1142188,12364
2026-05-05 08:30:00+00:00,80842.64,80869.25,80723.2,80741.27,162.56234,13134979.7096094,17740
2026-05-05 08:45:00+00:00,80741.28,80833.99,80741.27,80815.24,106.15313,8577201.4305414,12479
2026-05-05 09:00:00+00:00,80815.24,80815.24,80667.77,80667.77,180.10982,14535212.3842461,17642
2026-05-05 09:15:00+00:00,80667.78,80688.61,80597.99,80657.73,348.51552,28106293.1239898,23918
2026-05-05 09:30:00+00:00,80657.73,80701.48,80564.13,80589.59,210.31019,16956772.2756835,18976
2026-05-05 09:45:00+00:00,80589.59,80610.0,80527.76,80586.02,126.41208,10185020.9654848,11584
2026-05-05 10:00:00+00:00,80586.02,80707.98,80530.82,80677.56,136.5296,11009405.5743681,14361
2026-05-05 10:15:00+00:00,80677.56,80749.05,80677.55,80732.38,128.19613,10348071.1727946,12156
2026-05-05 10:30:00+00:00,80732.39,80831.87,80732.38,80822.42,127.89304,10331966.1684803,17650
2026-05-05 10:45:00+00:00,80822.42,80829.24,80708.82,80823.61,128.48545,10378046.909282,12895
2026-05-05 11:00:00+00:00,80823.61,80978.99,80780.0,80942.73,162.86722,13167428.7239633,18404
2026-05-05 11:15:00+00:00,80942.73,80967.52,80818.72,80949.23,166.46274,13467094.1349287,20002
2026-05-05 11:30:00+00:00,80949.23,81095.48,80936.38,81039.01,146.92062,11903260.0999219,17506
2026-05-05 11:45:00+00:00,81039.0,81055.79,80874.0,81014.05,147.41195,11936499.6497763,19401
2026-05-05 12:00:00+00:00,81014.05,81134.06,80932.54,81105.01,114.99913,9319959.2377346,25255
2026-05-05 12:15:00+00:00,81105.02,81245.73,81063.6,81222.9,139.39305,11312543.1511488,27206
2026-05-05 12:30:00+00:00,81222.91,81307.68,81173.2,81307.68,166.2973,13512173.2583216,25841
2026-05-05 12:45:00+00:00,81307.68,81329.61,81192.29,81279.41,187.13109,15210627.4956691,21987
2026-05-05 13:00:00+00:00,81279.4,81666.0,81270.0,81622.0,586.2341,47794963.1089891,65507
2026-05-05 13:15:00+00:00,81621.99,81712.32,81418.81,81460.27,353.78025,28855379.6766633,44866
2026-05-05 13:30:00+00:00,81460.28,81538.44,81215.25,81414.1,412.66492,33592204.74545,61938
2026-05-05 13:45:00+00:00,81414.11,81671.5,81196.0,81330.0,418.73763,34118805.414953,57534
2026-05-05 14:00:00+00:00,81330.0,81434.46,81090.0,81104.08,307.17574,24966315.1392684,59533
2026-05-05 14:15:00+00:00,81104.08,81456.0,80939.87,81409.03,507.20284,41142750.0557079,72501
2026-05-05 14:30:00+00:00,81409.03,81500.0,81127.8,81244.87,255.76631,20801124.9344604,55025
2026-05-05 14:45:00+00:00,81244.88,81392.0,81128.0,81336.59,212.76884,17290899.11766,38511
2026-05-05 15:00:00+00:00,81336.59,81664.97,81235.0,81564.86,270.90605,22064582.714943,43933
2026-05-05 15:15:00+00:00,81564.85,81670.0,81518.86,81609.99,256.30498,20910722.2682388,44457
2026-05-05 15:30:00+00:00,81610.0,81670.0,81547.88,81625.0,150.16982,12256512.9926312,30136
2026-05-05 15:45:00+00:00,81625.0,81689.2,81519.99,81525.19,221.65964,18079279.6888282,28926
2026-05-05 16:00:00+00:00,81525.19,81615.33,81429.85,81449.23,135.44343,11041068.5271836,30846
2026-05-05 16:15:00+00:00,81449.24,81552.31,81334.98,81419.99,78.47484,6391113.0336735,26406
2026-05-05 16:30:00+00:00,81420.0,81420.0,81052.5,81075.79,350.00344,28403850.2877501,45811
2026-05-05 16:45:00+00:00,81075.8,81293.77,81050.04,81285.75,143.53096,11653510.1556705,21911
2026-05-05 17:00:00+00:00,81285.75,81372.01,81185.02,81331.99,80.54684,6546925.6206511,24690
2026-05-05 17:15:00+00:00,81331.99,81458.26,81310.82,81418.14,84.56838,6882250.5975343,20229
2026-05-05 17:30:00+00:00,81418.14,81418.14,81248.04,81304.22,60.94945,4956605.060972,17786
2026-05-05 17:45:00+00:00,81304.22,81356.67,81259.35,81270.6,54.74202,4450164.7454425,12536
2026-05-05 18:00:00+00:00,81270.61,81599.0,81270.61,81562.07,168.28919,13711851.5570069,25211
2026-05-05 18:15:00+00:00,81562.07,81575.26,81422.03,81459.38,98.15409,7997430.123463,18862
2026-05-05 18:30:00+00:00,81459.38,81537.44,81426.08,81517.24,73.0845,5954986.5472379,14667
2026-05-05 18:45:00+00:00,81517.24,81560.0,81414.69,81515.0,88.03445,7175862.5868726,17221
2026-05-05 19:00:00+00:00,81515.0,81515.0,81407.58,81467.29,43.81436,3569562.2226271,12120
2026-05-05 19:15:00+00:00,81467.29,81580.0,81432.04,81538.09,67.21959,5480526.6030452,14887
2026-05-05 19:30:00+00:00,81538.09,81666.66,81517.85,81654.17,146.69468,11970583.0216255,19828
2026-05-05 19:45:00+00:00,81654.16,81680.0,81526.0,81606.35,106.90854,8725741.2093398,25044
2026-05-05 20:00:00+00:00,81606.35,81770.0,81510.13,81700.01,332.81182,27184744.0255594,31690
2026-05-05 20:15:00+00:00,81700.0,81700.0,81545.01,81554.07,113.81674,9289195.5800351,21015
2026-05-05 20:30:00+00:00,81554.07,81738.22,81545.01,81658.01,167.13824,13648968.4900538,19400
2026-05-05 20:45:00+00:00,81658.01,81668.0,81569.51,81646.38,110.90581,9051309.5829884,12692
2026-05-05 21:00:00+00:00,81646.39,81791.48,81591.69,81591.7,282.10641,23047866.7999738,29496
2026-05-05 21:15:00+00:00,81591.69,81651.64,81448.51,81474.85,152.30457,12424738.8991766,18163
2026-05-05 21:30:00+00:00,81474.85,81474.85,81305.27,81362.45,117.26894,9543745.7256728,27926
2026-05-05 21:45:00+00:00,81362.45,81511.33,81345.01,81407.11,66.90881,5449002.3396465,23951
2026-05-05 22:00:00+00:00,81407.11,81600.0,81356.86,81382.14,76.94877,6269382.8965897,29249
2026-05-05 22:15:00+00:00,81382.14,81520.0,81324.05,81438.84,71.27556,5802549.447237,19344
2026-05-05 22:30:00+00:00,81438.84,81438.84,80817.72,81021.72,491.45778,39855456.1065599,64161
2026-05-05 22:45:00+00:00,81021.72,81357.28,80986.55,81111.27,282.20361,22901647.9360754,43694
2026-05-05 23:00:00+00:00,81111.27,81222.03,81028.63,81213.22,120.69082,9790086.3007981,23559
2026-05-05 23:15:00+00:00,81213.23,81213.23,80878.72,80883.57,130.26388,10557808.9498522,23915
2026-05-05 23:30:00+00:00,80883.57,80968.32,80790.0,80926.79,142.64517,11532813.0034224,26740
2026-05-05 23:45:00+00:00,80926.79,80978.86,80882.02,80905.52,85.47591,6917364.359314,14868
2026-05-06 00:00:00+00:00,80905.53,81251.84,80880.0,81156.91,325.69213,26393702.8307562,33833
