ts,fr_binance,fr_bybit,fr_okx
2021-07-08 08:00:00+00:00,-6.403e-05,0.0001,
2021-07-08 16:00:00+00:00,-0.0002808,0.0001,
2021-07-09 00:00:00+00:00,-0.00010885,-1.437e-05,
2021-07-09 08:00:00+00:00,-0.00017364,7.536e-05,
2021-07-09 16:00:00+00:00,-0.00018845,-0.0001894,
2021-07-10 00:00:00+00:00,-8.1e-07,-0.00020288,
2021-07-10 08:00:00+00:00,7.847e-05,-4.231e-05,
2021-07-10 16:00:00+00:00,7.2e-07,0.0001,
2021-07-11 00:00:00+00:00,7.785e-05,8.293e-05,
2021-07-11 08:00:00+00:00,0.0001,-1.735e-05,
2021-07-11 16:00:00+00:00,-3.373e-05,0.0001,
2021-07-12 00:00:00+00:00,8.851e-05,-0.00019657,
2021-07-12 08:00:00+00:00,3.463e-05,-0.00063439,
2021-07-12 16:00:00+00:00,0.0001,-0.00031673,
2021-07-13 00:00:00+00:00,0.0001,0.0001,
2021-07-13 08:00:00+00:00,0.0001,0.00024897,
2021-07-13 16:00:00+00:00,5.2e-07,0.0001,
2021-07-14 00:00:00+00:00,0.0001,0.0001,
2021-07-14 08:00:00+00:00,1.317e-05,0.0001,
2021-07-14 16:00:00+00:00,-0.00011753,0.0001,
2021-07-15 00:00:00+00:00,-4.883e-05,9.428e-05,
2021-07-15 08:00:00+00:00,0.0001,-4.052e-05,
2021-07-15 16:00:00+00:00,1.576e-05,0.0001,
2021-07-16 00:00:00+00:00,-0.00011529,0.0001,
2021-07-16 08:00:00+00:00,6.105e-05,0.0001,
2021-07-16 16:00:00+00:00,1.073e-05,0.0001,
2021-07-17 00:00:00+00:00,0.0001,0.0001,
2021-07-17 08:00:00+00:00,-4.343e-05,2.123e-05,
2021-07-17 16:00:00+00:00,2.365e-05,0.0001,
2021-07-18 00:00:00+00:00,0.0001,0.0001,
2021-07-18 08:00:00+00:00,0.0001,0.0001,
2021-07-18 16:00:00+00:00,-4.434e-05,0.0001,
2021-07-19 00:00:00+00:00,-7.51e-05,0.0001,
2021-07-19 08:00:00+00:00,3.183e-05,0.0001,
2021-07-19 16:00:00+00:00,-1.23e-05,-3.985e-05,
2021-07-20 00:00:00+00:00,-0.00015687,0.0001,
2021-07-20 08:00:00+00:00,-0.00012569,0.0001,
2021-07-20 16:00:00+00:00,-0.00018939,0.0001,
2021-07-21 00:00:00+00:00,-0.00022869,-0.00017541,
2021-07-21 08:00:00+00:00,-0.00039139,5.993e-05,
2021-07-21 16:00:00+00:00,-0.00032314,-0.00033553,
2021-07-22 00:00:00+00:00,-0.00016261,-6.916e-05,
2021-07-22 08:00:00+00:00,1.362e-05,-0.00010701,
2021-07-22 16:00:00+00:00,1.374e-05,-0.00035493,
2021-07-23 00:00:00+00:00,3.44e-06,-0.0002891,
2021-07-23 08:00:00+00:00,-0.00016985,-0.0001221,
2021-07-23 16:00:00+00:00,-9.9e-06,-0.00052079,
2021-07-24 00:00:00+00:00,-7.246e-05,-3.931e-05,
2021-07-24 08:00:00+00:00,-0.00013379,-0.00013545,
2021-07-24 16:00:00+00:00,-0.00010603,-0.00039369,
2021-07-25 00:00:00+00:00,-0.00025685,-0.00052115,
2021-07-25 08:00:00+00:00,-0.00021708,-0.00083837,
2021-07-25 16:00:00+00:00,-5.198e-05,-0.00104019,
2021-07-26 00:00:00+00:00,-0.00054841,-0.00045135,
2021-07-26 08:00:00+00:00,0.0001,-0.00063889,
2021-07-26 16:00:00+00:00,0.0001,0.00010439,
2021-07-27 00:00:00+00:00,0.0001,0.0001,
2021-07-27 08:00:00+00:00,0.0001,0.0001,
2021-07-27 16:00:00+00:00,-2.248e-05,0.0001,
2021-07-28 00:00:00+00:00,-2.037e-05,0.0001,
2021-07-28 08:00:00+00:00,0.0001,4.671e-05,
2021-07-28 16:00:00+00:00,0.0001,0.0001,
2021-07-29 00:00:00+00:00,1.493e-05,0.0001,
2021-07-29 08:00:00+00:00,8.276e-05,0.0001,
2021-07-29 16:00:00+00:00,0.0001,9.118e-05,
2021-07-30 00:00:00+00:00,0.0001,0.0001,
2021-07-30 08:00:00+00:00,0.0001,0.0001,
2021-07-30 16:00:00+00:00,-2.377e-05,0.0001,
2021-07-31 00:00:00+00:00,0.0001,0.0001,
2021-07-31 08:00:00+00:00,0.0001,0.0001,
2021-07-31 16:00:00+00:00,0.0001,0.0001,
2021-08-01 00:00:00+00:00,0.0001,0.0001,
2021-08-01 08:00:00+00:00,0.0001,0.0001,
2021-08-01 16:00:00+00:00,0.0001,0.0001,
2021-08-02 00:00:00+00:00,0.0001,0.0001,
2021-08-02 08:00:00+00:00,0.0001,0.0001,
2021-08-02 16:00:00+00:00,0.0001,0.0001,
2021-08-03 00:00:00+00:00,0.0001,0.0001,
2021-08-03 08:00:00+00:00,0.0001,0.0001,
2021-08-03 16:00:00+00:00,0.0001,0.0001,
2021-08-04 00:00:00+00:00,0.0001,0.0001,
2021-08-04 08:00:00+00:00,0.0001,0.0001,
2021-08-04 16:00:00+00:00,1.272e-05,0.0001,
2021-08-05 00:00:00+00:00,0.0001,0.0001,
2021-08-05 08:00:00+00:00,0.0001,-7.755e-05,
2021-08-05 16:00:00+00:00,0.0001,0.0001,
2021-08-06 00:00:00+00:00,0.0001,0.0001,
2021-08-06 08:00:00+00:00,0.0001,0.0001,
2021-08-06 16:00:00+00:00,0.0001,0.0001,
2021-08-07 00:00:00+00:00,0.0001,0.0001,
2021-08-07 08:00:00+00:00,0.0001,0.0001,
2021-08-07 16:00:00+00:00,0.0001,5.418e-05,
2021-08-08 00:00:00+00:00,0.0001,0.0001,
2021-08-08 08:00:00+00:00,0.0001,0.0001,
2021-08-08 16:00:00+00:00,0.0001,0.0001,
2021-08-09 00:00:00+00:00,0.0001,0.0001,
2021-08-09 08:00:00+00:00,0.0001,0.0001,
2021-08-09 16:00:00+00:00,0.0001,0.0001,
2021-08-10 00:00:00+00:00,0.0001,0.0001,
2021-08-10 08:00:00+00:00,0.0001,0.0001,
2021-08-10 16:00:00+00:00,0.0001,0.0001,
2021-08-11 00:00:00+00:00,0.0001,0.00011678,
2021-08-11 08:00:00+00:00,0.0001,0.0001,
2021-08-11 16:00:00+00:00,0.0001,0.0001,
2021-08-12 00:00:00+00:00,0.0001,0.0001,
2021-08-12 08:00:00+00:00,0.0001,0.0001,
2021-08-12 16:00:00+00:00,0.0001,0.0001,
2021-08-13 00:00:00+00:00,0.0001,0.0001,
2021-08-13 08:00:00+00:00,0.0001,0.0002463,
2021-08-13 16:00:00+00:00,0.0001,0.0001,
2021-08-14 00:00:00+00:00,0.0001,-1.027e-05,
2021-08-14 08:00:00+00:00,0.0001,0.0001,
2021-08-14 16:00:00+00:00,0.0001,0.0001,
2021-08-15 00:00:00+00:00,0.0001,0.00012532,
2021-08-15 08:00:00+00:00,0.0001,0.0001,
2021-08-15 16:00:00+00:00,0.0001,0.0001,
2021-08-16 00:00:00+00:00,0.0001,0.0003562,
2021-08-16 08:00:00+00:00,0.0001,0.00020857,
2021-08-16 16:00:00+00:00,0.00013924,0.0001,
2021-08-17 00:00:00+00:00,0.0001,0.0001,
2021-08-17 08:00:00+00:00,0.0001,0.00029516,
2021-08-17 16:00:00+00:00,0.0001,0.00010737,
2021-08-18 00:00:00+00:00,0.0001,0.0001,
2021-08-18 08:00:00+00:00,0.0001,0.00032726,
2021-08-18 16:00:00+00:00,0.0001,0.00034051,
2021-08-19 00:00:00+00:00,0.0001,0.0001,
2021-08-19 08:00:00+00:00,0.0001,0.0001,
2021-08-19 16:00:00+00:00,0.0001,0.00021109,
2021-08-20 00:00:00+00:00,0.0001,0.0001,
2021-08-20 08:00:00+00:00,0.00011483,0.0001,
2021-08-20 16:00:00+00:00,0.00014278,0.0001,
2021-08-21 00:00:00+00:00,0.0001,0.0001,
2021-08-21 08:00:00+00:00,0.00020013,0.0001,
2021-08-21 16:00:00+00:00,0.00016694,0.0001,
2021-08-22 00:00:00+00:00,0.0001,0.0001,
2021-08-22 08:00:00+00:00,0.0001,0.0001,
2021-08-22 16:00:00+00:00,0.00014813,0.0001,
2021-08-23 00:00:00+00:00,0.0001,0.0001,
2021-08-23 08:00:00+00:00,0.0003918,0.0001,
2021-08-23 16:00:00+00:00,0.00023983,-0.00034776,
2021-08-24 00:00:00+00:00,0.000293,-0.00026691,
2021-08-24 08:00:00+00:00,0.0001,0.00023887,
2021-08-24 16:00:00+00:00,0.00041348,0.0001,
2021-08-25 00:00:00+00:00,0.00019568,0.00022975,
2021-08-25 08:00:00+00:00,0.0001,0.00084837,
2021-08-25 16:00:00+00:00,0.0001,0.0006916,
2021-08-26 00:00:00+00:00,0.0001,0.00021644,
2021-08-26 08:00:00+00:00,0.00021865,7.611e-05,
2021-08-26 16:00:00+00:00,0.0001,0.0001,
2021-08-27 00:00:00+00:00,0.0001,0.00031777,
2021-08-27 08:00:00+00:00,0.0001,0.00055352,
2021-08-27 16:00:00+00:00,0.0001,0.0001273,
2021-08-28 00:00:00+00:00,0.0001,0.0001,
2021-08-28 08:00:00+00:00,0.0003224,0.0001,
2021-08-28 16:00:00+00:00,0.00023137,0.0001,
2021-08-29 00:00:00+00:00,0.0001,0.0001,
2021-08-29 08:00:00+00:00,0.0001,0.0001,
2021-08-29 16:00:00+00:00,0.0001,0.00014431,
2021-08-30 00:00:00+00:00,0.0001,0.00024224,
2021-08-30 08:00:00+00:00,0.0001,0.0001,
2021-08-30 16:00:00+00:00,0.0002255,0.000257,
2021-08-31 00:00:00+00:00,0.00036162,0.00085102,
2021-08-31 08:00:00+00:00,0.00027795,0.00047045,
2021-08-31 16:00:00+00:00,0.00023354,0.0008344,
2021-09-01 00:00:00+00:00,0.00044618,0.0001,
2021-09-01 08:00:00+00:00,0.00027256,0.00068342,
2021-09-01 16:00:00+00:00,0.00033967,0.00069875,
2021-09-02 00:00:00+00:00,0.0004052,0.0001,
2021-09-02 08:00:00+00:00,0.0004869,0.0001,
2021-09-02 16:00:00+00:00,0.00057405,0.0001,
2021-09-03 00:00:00+00:00,0.00047856,0.0001,
2021-09-03 08:00:00+00:00,0.00033375,0.00047347,
2021-09-03 16:00:00+00:00,0.00024375,0.00040884,
2021-09-04 00:00:00+00:00,0.00043928,0.0001,
2021-09-04 08:00:00+00:00,0.00011799,0.0001,
2021-09-04 16:00:00+00:00,0.00019219,0.00012936,
2021-09-05 00:00:00+00:00,0.0001,0.00016378,
2021-09-05 08:00:00+00:00,0.0001,0.00030069,
2021-09-05 16:00:00+00:00,0.0001,0.00037759,
2021-09-06 00:00:00+00:00,0.00026783,0.0001,
2021-09-06 08:00:00+00:00,0.0001,-0.00035887,
2021-09-06 16:00:00+00:00,0.0001,-0.00094679,
2021-09-07 00:00:00+00:00,0.0001,0.0001,
2021-09-07 08:00:00+00:00,0.0001,0.0001,
2021-09-07 16:00:00+00:00,0.00022977,0.0001,
2021-09-08 00:00:00+00:00,0.0001,0.00064835,
2021-09-08 08:00:00+00:00,0.0001,0.0001,
2021-09-08 16:00:00+00:00,0.0001,0.0001,
2021-09-09 00:00:00+00:00,0.0001,0.0001,
2021-09-09 08:00:00+00:00,0.0001,0.0001,
2021-09-09 16:00:00+00:00,0.0001,0.0001,
2021-09-10 00:00:00+00:00,0.0001,0.0001,
2021-09-10 08:00:00+00:00,0.0001,0.0001,
2021-09-10 16:00:00+00:00,0.00011115,0.0001,
2021-09-11 00:00:00+00:00,0.0001,0.0001,
2021-09-11 08:00:00+00:00,0.0001,0.0001,
2021-09-11 16:00:00+00:00,0.0001,0.0001,
2021-09-12 00:00:00+00:00,0.0001,0.0001,
2021-09-12 08:00:00+00:00,0.0001,0.0001,
2021-09-12 16:00:00+00:00,0.0001,0.0001,
2021-09-13 00:00:00+00:00,0.0001,0.0001,
2021-09-13 08:00:00+00:00,0.0001,0.0001,
2021-09-13 16:00:00+00:00,0.0001,0.00048167,
2021-09-14 00:00:00+00:00,0.0001,0.00027303,
2021-09-14 08:00:00+00:00,0.0001,0.0001,
2021-09-14 16:00:00+00:00,0.0001,0.0001,
2021-09-15 00:00:00+00:00,0.0001,-8.282e-05,
2021-09-15 08:00:00+00:00,0.0001,-0.00024889,
2021-09-15 16:00:00+00:00,0.0001,-0.00016216,
2021-09-16 00:00:00+00:00,0.0001,-0.00051931,
2021-09-16 08:00:00+00:00,0.0001,-0.00033315,
2021-09-16 16:00:00+00:00,0.0001,-0.0003025,
2021-09-17 00:00:00+00:00,0.0001,0.0001,
2021-09-17 08:00:00+00:00,0.0001,0.0001,
2021-09-17 16:00:00+00:00,0.0001,0.0001,
2021-09-18 00:00:00+00:00,0.0001,0.0001,
2021-09-18 08:00:00+00:00,0.0001,0.0001,
2021-09-18 16:00:00+00:00,0.0001,-0.00013281,
2021-09-19 00:00:00+00:00,0.0001,-0.0002134,
2021-09-19 08:00:00+00:00,0.0001,0.0001,
2021-09-19 16:00:00+00:00,0.0001,0.0001,
2021-09-20 00:00:00+00:00,0.0001,0.0001,
2021-09-20 08:00:00+00:00,0.0001,0.0001,
2021-09-20 16:00:00+00:00,0.0001,0.0001,
2021-09-21 00:00:00+00:00,0.0001,0.0001,
2021-09-21 08:00:00+00:00,0.0001,0.0001,
2021-09-21 16:00:00+00:00,0.0001,-0.00017869,
2021-09-22 00:00:00+00:00,0.0001,-0.00011803,
2021-09-22 08:00:00+00:00,0.0001,0.0001,
2021-09-22 16:00:00+00:00,0.0001,-7.806e-05,
2021-09-23 00:00:00+00:00,4.744e-05,-8.836e-05,
2021-09-23 08:00:00+00:00,7.835e-05,-0.00021599,
2021-09-23 16:00:00+00:00,0.0001,3.415e-05,
2021-09-24 00:00:00+00:00,-7.856e-05,-0.00029959,
2021-09-24 08:00:00+00:00,-8.536e-05,-0.00029067,
2021-09-24 16:00:00+00:00,3.978e-05,-0.00013683,
2021-09-25 00:00:00+00:00,0.0001,0.0001,
2021-09-25 08:00:00+00:00,5.629e-05,0.0001,
2021-09-25 16:00:00+00:00,0.0001,0.0001,
2021-09-26 00:00:00+00:00,2.457e-05,0.0001,
2021-09-26 08:00:00+00:00,0.0001,0.0001,
2021-09-26 16:00:00+00:00,-1.686e-05,0.0001,
2021-09-27 00:00:00+00:00,0.0001,0.0001,
2021-09-27 08:00:00+00:00,0.0001,8.575e-05,
2021-09-27 16:00:00+00:00,0.0001,-0.0001172,
2021-09-28 00:00:00+00:00,2.549e-05,0.0001,
2021-09-28 08:00:00+00:00,3.318e-05,0.0001,
2021-09-28 16:00:00+00:00,9.756e-05,0.0001,
2021-09-29 00:00:00+00:00,4.448e-05,0.0001,
2021-09-29 08:00:00+00:00,3.757e-05,0.0001,
2021-09-29 16:00:00+00:00,5.661e-05,1.754e-05,
2021-09-30 00:00:00+00:00,0.0001,-5.022e-05,
2021-09-30 08:00:00+00:00,0.0001,0.0001,
2021-09-30 16:00:00+00:00,9.235e-05,-0.00042866,
2021-10-01 00:00:00+00:00,2.202e-05,-8.911e-05,
2021-10-01 08:00:00+00:00,-2.693e-05,-7.744e-05,
2021-10-01 16:00:00+00:00,0.0001,-0.00036276,
2021-10-02 00:00:00+00:00,5.277e-05,-0.00014774,
2021-10-02 08:00:00+00:00,3.519e-05,2.795e-05,
2021-10-02 16:00:00+00:00,5.938e-05,0.0001,
2021-10-03 00:00:00+00:00,0.0001,0.0001,
2021-10-03 08:00:00+00:00,0.0001,0.0001,
2021-10-03 16:00:00+00:00,0.0001,0.0001,
2021-10-04 00:00:00+00:00,0.0001,0.0001,
2021-10-04 08:00:00+00:00,0.0001,0.0001,
2021-10-04 16:00:00+00:00,0.0001,0.0001,
2021-10-05 00:00:00+00:00,0.0001,0.0001,
2021-10-05 08:00:00+00:00,-2.427e-05,-0.00010431,
2021-10-05 16:00:00+00:00,1.61e-06,-0.00040866,
2021-10-06 00:00:00+00:00,0.0001,-0.00040482,
2021-10-06 08:00:00+00:00,0.0001,-0.00019354,
2021-10-06 16:00:00+00:00,0.0001,0.0001,
2021-10-07 00:00:00+00:00,0.0001,0.0001,
2021-10-07 08:00:00+00:00,0.0002918,0.0001,
2021-10-07 16:00:00+00:00,0.00032669,0.00036266,
2021-10-08 00:00:00+00:00,0.00033379,0.00092483,
2021-10-08 08:00:00+00:00,0.00023355,0.00080586,
2021-10-08 16:00:00+00:00,0.00013417,0.00061237,
2021-10-09 00:00:00+00:00,0.0001,0.00045667,
2021-10-09 08:00:00+00:00,0.0001,0.00030291,
2021-10-09 16:00:00+00:00,0.00015717,0.0002588,
2021-10-10 00:00:00+00:00,0.0001,0.0001371,
2021-10-10 08:00:00+00:00,0.00020906,0.0001,
2021-10-10 16:00:00+00:00,0.0001,0.00017559,
2021-10-11 00:00:00+00:00,0.0001,0.00039246,
2021-10-11 08:00:00+00:00,0.0001,0.0001647,
2021-10-11 16:00:00+00:00,0.0001,0.0001,
2021-10-12 00:00:00+00:00,0.0001,0.0001,
2021-10-12 08:00:00+00:00,0.0001,0.0001,
2021-10-12 16:00:00+00:00,0.0001,0.0001,
2021-10-13 00:00:00+00:00,0.0001,0.0001539,
2021-10-13 08:00:00+00:00,0.0001,0.00022067,
2021-10-13 16:00:00+00:00,0.0001,0.0001,
2021-10-14 00:00:00+00:00,0.0001,0.0001,
2021-10-14 08:00:00+00:00,0.00022797,0.0001,
2021-10-14 16:00:00+00:00,0.00017282,0.0001,
2021-10-15 00:00:00+00:00,0.0001,0.00022649,
2021-10-15 08:00:00+00:00,0.00036685,0.00019136,
2021-10-15 16:00:00+00:00,0.0001,0.0001,
2021-10-16 00:00:00+00:00,0.00048084,0.0001,
2021-10-16 08:00:00+00:00,0.00027876,0.00043679,
2021-10-16 16:00:00+00:00,0.00043303,0.00067696,
2021-10-17 00:00:00+00:00,0.00031281,0.00112605,
2021-10-17 08:00:00+00:00,0.00040131,0.00088118,
2021-10-17 16:00:00+00:00,0.0004425,0.0008968,
2021-10-18 00:00:00+00:00,0.00038415,0.00076828,
2021-10-18 08:00:00+00:00,0.00022227,0.00059191,
2021-10-18 16:00:00+00:00,0.0001,0.0001,
2021-10-19 00:00:00+00:00,0.0001,0.0001,
2021-10-19 08:00:00+00:00,0.00014974,0.0001,
2021-10-19 16:00:00+00:00,0.0001,0.00014249,
2021-10-20 00:00:00+00:00,0.0001,0.00035308,
2021-10-20 08:00:00+00:00,0.0001,0.00012386,
2021-10-20 16:00:00+00:00,0.00063237,0.00020939,
2021-10-21 00:00:00+00:00,0.00068927,0.00081846,
2021-10-21 08:00:00+00:00,0.00057124,0.00139719,
2021-10-21 16:00:00+00:00,0.00062183,0.00166962,
2021-10-22 00:00:00+00:00,0.00033487,0.00126606,
2021-10-22 08:00:00+00:00,0.00024509,0.00089206,
2021-10-22 16:00:00+00:00,0.00033222,0.00080471,
2021-10-23 00:00:00+00:00,0.00026183,0.00024024,
2021-10-23 08:00:00+00:00,0.00014854,0.0004713,
2021-10-23 16:00:00+00:00,0.0001739,0.00036422,
2021-10-24 00:00:00+00:00,0.00030335,0.00020347,
2021-10-24 08:00:00+00:00,0.00037238,0.00032696,
2021-10-24 16:00:00+00:00,0.00032862,0.00074076,
2021-10-25 00:00:00+00:00,0.00048777,0.0008474,
2021-10-25 08:00:00+00:00,0.00020028,0.0006423,
2021-10-25 16:00:00+00:00,0.00017861,0.00034959,
2021-10-26 00:00:00+00:00,0.00040992,0.0001,
2021-10-26 08:00:00+00:00,0.00060638,0.00020487,
2021-10-26 16:00:00+00:00,0.00055995,0.00050968,
2021-10-27 00:00:00+00:00,0.00033175,0.00058641,
2021-10-27 08:00:00+00:00,0.00030309,0.00069396,
2021-10-27 16:00:00+00:00,0.00023017,0.00055144,
2021-10-28 00:00:00+00:00,0.00015574,0.00078907,
2021-10-28 08:00:00+00:00,0.0001,0.00065339,
2021-10-28 16:00:00+00:00,0.00013782,0.00044528,
2021-10-29 00:00:00+00:00,0.0002352,0.0001,
2021-10-29 08:00:00+00:00,0.00024122,0.00046644,
2021-10-29 16:00:00+00:00,0.00017968,0.00057802,
2021-10-30 00:00:00+00:00,0.00016972,0.00015068,
2021-10-30 08:00:00+00:00,0.00038483,0.0001,
2021-10-30 16:00:00+00:00,0.00023181,0.0004836,
2021-10-31 00:00:00+00:00,0.00019088,0.00049816,
2021-10-31 08:00:00+00:00,0.00048915,0.00025089,
2021-10-31 16:00:00+00:00,0.00043874,0.00034263,
2021-11-01 00:00:00+00:00,0.00032554,0.00094655,
2021-11-01 08:00:00+00:00,0.00031437,0.00077747,
2021-11-01 16:00:00+00:00,0.00056812,0.00030418,
2021-11-02 00:00:00+00:00,0.00015524,0.00046992,
2021-11-02 08:00:00+00:00,0.00033216,0.00038595,
2021-11-02 16:00:00+00:00,0.00047797,0.00048203,
2021-11-03 00:00:00+00:00,0.0008207,0.00019522,
2021-11-03 08:00:00+00:00,0.00043965,0.00069439,
2021-11-03 16:00:00+00:00,0.00031399,0.00083608,
2021-11-04 00:00:00+00:00,0.00045987,0.00070594,
2021-11-04 08:00:00+00:00,0.0005075,0.00068422,
2021-11-04 16:00:00+00:00,0.00046368,0.00084095,
2021-11-05 00:00:00+00:00,0.00018372,0.00082663,
2021-11-05 08:00:00+00:00,0.00018568,0.00071158,
2021-11-05 16:00:00+00:00,0.00041167,0.00028537,
2021-11-06 00:00:00+00:00,0.00053155,0.00038392,
2021-11-06 08:00:00+00:00,0.00045326,0.00095084,
2021-11-06 16:00:00+00:00,0.00037687,0.00103039,
2021-11-07 00:00:00+00:00,0.00017244,0.0008972,
2021-11-07 08:00:00+00:00,0.00036277,0.00044871,
2021-11-07 16:00:00+00:00,0.00037438,0.0001,
2021-11-08 00:00:00+00:00,0.00025861,0.00013249,
2021-11-08 08:00:00+00:00,0.00049328,0.0001,
2021-11-08 16:00:00+00:00,0.0004876,0.0001,
2021-11-09 00:00:00+00:00,0.00038683,0.0001,
2021-11-09 08:00:00+00:00,0.00039251,0.0001,
2021-11-09 16:00:00+00:00,0.00067839,0.00024803,
2021-11-10 00:00:00+00:00,0.00037679,0.00043182,
2021-11-10 08:00:00+00:00,0.00068212,0.00048949,
2021-11-10 16:00:00+00:00,0.00057535,0.00064863,
2021-11-11 00:00:00+00:00,0.00023211,0.00068919,
2021-11-11 08:00:00+00:00,0.0001,0.00027595,
2021-11-11 16:00:00+00:00,0.00021812,0.00017559,
2021-11-12 00:00:00+00:00,0.00018008,0.0001,
2021-11-12 08:00:00+00:00,0.00035543,0.0001,
2021-11-12 16:00:00+00:00,0.00036867,0.00029265,
2021-11-13 00:00:00+00:00,0.00015442,0.00039226,
2021-11-13 08:00:00+00:00,0.00031732,0.00027188,
2021-11-13 16:00:00+00:00,0.00021842,0.00018203,
2021-11-14 00:00:00+00:00,0.00013962,0.00018784,
2021-11-14 08:00:00+00:00,0.0001,0.0001,
2021-11-14 16:00:00+00:00,0.00013059,0.0001,
2021-11-15 00:00:00+00:00,0.00016126,0.0001,
2021-11-15 08:00:00+00:00,0.00020745,0.00017267,
2021-11-15 16:00:00+00:00,0.00040989,0.0001,
2021-11-16 00:00:00+00:00,0.00035998,0.00025064,
2021-11-16 08:00:00+00:00,0.0001,0.00070974,
2021-11-16 16:00:00+00:00,0.0001,0.00067888,
2021-11-17 00:00:00+00:00,0.0001,0.00046822,
2021-11-17 08:00:00+00:00,0.00013155,0.00020102,
2021-11-17 16:00:00+00:00,0.0001,0.00020795,
2021-11-18 00:00:00+00:00,0.0001,0.0001,
2021-11-18 08:00:00+00:00,0.0001,0.0001,
2021-11-18 16:00:00+00:00,0.00011235,0.0001,
2021-11-19 00:00:00+00:00,0.0001,0.00044016,
2021-11-19 08:00:00+00:00,0.0001,0.00056097,
2021-11-19 16:00:00+00:00,0.0001,0.0004462,
2021-11-20 00:00:00+00:00,0.0001,0.00014983,
2021-11-20 08:00:00+00:00,0.0001,0.0001,
2021-11-20 16:00:00+00:00,0.0001,0.0001,
2021-11-21 00:00:00+00:00,0.0001,0.00015243,
2021-11-21 08:00:00+00:00,0.0001,0.0001853,
2021-11-21 16:00:00+00:00,0.0001,0.00019204,
2021-11-22 00:00:00+00:00,0.0001,0.00016162,
2021-11-22 08:00:00+00:00,0.0001,0.0001,
2021-11-22 16:00:00+00:00,0.0001,0.00018017,
2021-11-23 00:00:00+00:00,0.0001,0.00024461,
2021-11-23 08:00:00+00:00,0.00012897,0.00010012,
2021-11-23 16:00:00+00:00,0.0001,0.0001,
2021-11-24 00:00:00+00:00,0.0001,0.0001,
2021-11-24 08:00:00+00:00,0.0001,0.0001,
2021-11-24 16:00:00+00:00,0.0001201,0.0001,
2021-11-25 00:00:00+00:00,0.00014549,0.00030302,
2021-11-25 08:00:00+00:00,0.00016775,0.00023896,
2021-11-25 16:00:00+00:00,0.00011888,0.0002399,
2021-11-26 00:00:00+00:00,0.00013863,0.00022047,
2021-11-26 08:00:00+00:00,0.00033741,0.00011217,
2021-11-26 16:00:00+00:00,0.0001,0.00035864,
2021-11-27 00:00:00+00:00,0.00010824,0.0006339,
2021-11-27 08:00:00+00:00,0.0001,0.00077109,
2021-11-27 16:00:00+00:00,0.0001,0.00045236,
2021-11-28 00:00:00+00:00,0.0001,0.0001,
2021-11-28 08:00:00+00:00,0.0001,0.0001,
2021-11-28 16:00:00+00:00,0.0001,0.00038515,
2021-11-29 00:00:00+00:00,0.0001,0.0002569,
2021-11-29 08:00:00+00:00,0.0001,0.00018488,
2021-11-29 16:00:00+00:00,0.00020774,0.0001,
2021-11-30 00:00:00+00:00,0.0002781,0.0001,
2021-11-30 08:00:00+00:00,0.0001,0.0001,
2021-11-30 16:00:00+00:00,0.0001,0.0001,
2021-12-01 00:00:00+00:00,0.00012689,0.0001,
2021-12-01 08:00:00+00:00,0.00029146,0.0001,
2021-12-01 16:00:00+00:00,0.0001,0.00047503,
2021-12-02 00:00:00+00:00,0.00015951,0.00026917,
2021-12-02 08:00:00+00:00,0.0001,0.0001,
2021-12-02 16:00:00+00:00,0.0001,0.0001,
2021-12-03 00:00:00+00:00,0.0001,0.00040548,
2021-12-03 08:00:00+00:00,0.00011686,0.00011867,
2021-12-03 16:00:00+00:00,0.00027198,0.00031547,
2021-12-04 00:00:00+00:00,0.0001,0.00044607,
2021-12-04 08:00:00+00:00,6.285e-05,0.00019174,
2021-12-04 16:00:00+00:00,2.893e-05,0.0001,
2021-12-05 00:00:00+00:00,8.272e-05,0.0001,
2021-12-05 08:00:00+00:00,9.001e-05,9.198e-05,
2021-12-05 16:00:00+00:00,0.0001,4.989e-05,
2021-12-06 00:00:00+00:00,0.0001,3.123e-05,
2021-12-06 08:00:00+00:00,0.0001,0.0001,
2021-12-06 16:00:00+00:00,0.0001,0.0001,
2021-12-07 00:00:00+00:00,0.0001,0.0001,
2021-12-07 08:00:00+00:00,3.977e-05,0.0001,
2021-12-07 16:00:00+00:00,0.0001,2.962e-05,
2021-12-08 00:00:00+00:00,0.0001,-6.741e-05,
2021-12-08 08:00:00+00:00,0.0001,0.0001,
2021-12-08 16:00:00+00:00,0.0001,0.0001,
2021-12-09 00:00:00+00:00,0.0001,0.0001,
2021-12-09 08:00:00+00:00,0.0001,0.0001,
2021-12-09 16:00:00+00:00,0.0001,0.0001,
2021-12-10 00:00:00+00:00,0.0001,0.0001,
2021-12-10 08:00:00+00:00,0.0001,0.0001,
2021-12-10 16:00:00+00:00,0.0001,0.0001,
2021-12-11 00:00:00+00:00,0.0001,0.0001,
2021-12-11 08:00:00+00:00,0.0001,0.0001,
2021-12-11 16:00:00+00:00,0.0001,0.0001,
2021-12-12 00:00:00+00:00,0.0001,0.0001,
2021-12-12 08:00:00+00:00,0.0001,0.0001,
2021-12-12 16:00:00+00:00,0.0001,0.0001,
2021-12-13 00:00:00+00:00,0.0001,0.0001,
2021-12-13 08:00:00+00:00,0.0001,0.0001,
